0 Branching ratio for S2O2      Total        1 branches
Lambda        Total        SO/SO
5231.59   2.95E-19   2.95E-19
5232.59   2.96E-19   2.96E-19
5233.59   2.97E-19   2.97E-19
5234.59   2.99E-19   2.99E-19
5235.59   3.00E-19   3.00E-19
5236.59   3.01E-19   3.01E-19
5237.59   3.03E-19   3.03E-19
5238.59   3.04E-19   3.04E-19
5239.59   3.05E-19   3.05E-19
5240.59   3.07E-19   3.07E-19
5241.59   3.08E-19   3.08E-19
5242.59   3.09E-19   3.09E-19
5243.59   3.11E-19   3.11E-19
5244.59   3.12E-19   3.12E-19
5245.59   3.13E-19   3.13E-19
5246.60   3.15E-19   3.15E-19
5247.60   3.16E-19   3.16E-19
5248.60   3.17E-19   3.17E-19
5249.60   3.19E-19   3.19E-19
5250.60   3.20E-19   3.20E-19
5251.60   3.22E-19   3.22E-19
5252.60   3.23E-19   3.23E-19
5253.60   3.24E-19   3.24E-19
5254.60   3.26E-19   3.26E-19
5255.60   3.27E-19   3.27E-19
5256.60   3.29E-19   3.29E-19
5257.60   3.30E-19   3.30E-19
5258.60   3.31E-19   3.31E-19
5259.60   3.33E-19   3.33E-19
5260.60   3.34E-19   3.34E-19
5261.60   3.36E-19   3.36E-19
5262.60   3.37E-19   3.37E-19
5263.60   3.39E-19   3.39E-19
5264.60   3.40E-19   3.40E-19
5265.60   3.42E-19   3.42E-19
5266.60   3.43E-19   3.43E-19
5267.60   3.44E-19   3.44E-19
5268.60   3.46E-19   3.46E-19
5269.60   3.47E-19   3.47E-19
5270.60   3.49E-19   3.49E-19
5271.60   3.50E-19   3.50E-19
5272.60   3.52E-19   3.52E-19
5273.60   3.53E-19   3.53E-19
5274.60   3.55E-19   3.55E-19
5275.60   3.57E-19   3.57E-19
5276.60   3.58E-19   3.58E-19
5277.60   3.60E-19   3.60E-19
5278.60   3.61E-19   3.61E-19
5279.60   3.63E-19   3.63E-19
5280.60   3.64E-19   3.64E-19
5281.60   3.66E-19   3.66E-19
5282.60   3.67E-19   3.67E-19
5283.60   3.69E-19   3.69E-19
5284.60   3.70E-19   3.70E-19
5285.60   3.72E-19   3.72E-19
5286.60   3.74E-19   3.74E-19
5287.60   3.75E-19   3.75E-19
5288.60   3.77E-19   3.77E-19
5289.60   3.78E-19   3.78E-19
5290.60   3.80E-19   3.80E-19
5291.60   3.81E-19   3.81E-19
5292.60   3.83E-19   3.83E-19
5293.60   3.85E-19   3.85E-19
5294.60   3.86E-19   3.86E-19
5295.60   3.88E-19   3.88E-19
5296.60   3.90E-19   3.90E-19
5297.60   3.91E-19   3.91E-19
5298.60   3.93E-19   3.93E-19
5299.60   3.95E-19   3.95E-19
5300.60   3.96E-19   3.96E-19
5301.60   3.98E-19   3.98E-19
5302.60   4.00E-19   4.00E-19
5303.60   4.01E-19   4.01E-19
5304.60   4.03E-19   4.03E-19
5305.60   4.05E-19   4.05E-19
5306.60   4.06E-19   4.06E-19
5307.60   4.08E-19   4.08E-19
5308.60   4.10E-19   4.10E-19
5309.60   4.12E-19   4.12E-19
5310.60   4.13E-19   4.13E-19
5311.60   4.15E-19   4.15E-19
5312.60   4.17E-19   4.17E-19
5313.60   4.19E-19   4.19E-19
5314.61   4.20E-19   4.20E-19
5315.61   4.22E-19   4.22E-19
5316.61   4.24E-19   4.24E-19
5317.61   4.26E-19   4.26E-19
5318.61   4.28E-19   4.28E-19
5319.61   4.29E-19   4.29E-19
5320.61   4.31E-19   4.31E-19
5321.61   4.33E-19   4.33E-19
5322.61   4.35E-19   4.35E-19
5323.61   4.37E-19   4.37E-19
5324.61   4.38E-19   4.38E-19
5325.61   4.40E-19   4.40E-19
5326.61   4.42E-19   4.42E-19
5327.61   4.44E-19   4.44E-19
5328.61   4.46E-19   4.46E-19
5329.61   4.48E-19   4.48E-19
5330.61   4.50E-19   4.50E-19
5331.61   4.52E-19   4.52E-19
5332.61   4.54E-19   4.54E-19
5333.61   4.56E-19   4.56E-19
5334.61   4.57E-19   4.57E-19
5335.61   4.59E-19   4.59E-19
5336.61   4.61E-19   4.61E-19
5337.61   4.63E-19   4.63E-19
5338.61   4.65E-19   4.65E-19
5339.61   4.67E-19   4.67E-19
5340.61   4.69E-19   4.69E-19
5341.61   4.71E-19   4.71E-19
5342.61   4.73E-19   4.73E-19
5343.61   4.75E-19   4.75E-19
5344.61   4.78E-19   4.78E-19
5345.61   4.80E-19   4.80E-19
5346.61   4.82E-19   4.82E-19
5347.61   4.84E-19   4.84E-19
5348.61   4.86E-19   4.86E-19
5349.61   4.88E-19   4.88E-19
5350.61   4.90E-19   4.90E-19
5351.61   4.92E-19   4.92E-19
5352.61   4.94E-19   4.94E-19
5353.61   4.96E-19   4.96E-19
5354.61   4.99E-19   4.99E-19
5355.61   5.01E-19   5.01E-19
5356.61   5.03E-19   5.03E-19
5357.61   5.05E-19   5.05E-19
5358.61   5.07E-19   5.07E-19
5359.61   5.09E-19   5.09E-19
5360.61   5.12E-19   5.12E-19
5361.61   5.14E-19   5.14E-19
5362.61   5.16E-19   5.16E-19
5363.61   5.19E-19   5.19E-19
5364.61   5.21E-19   5.21E-19
5365.61   5.23E-19   5.23E-19
5366.61   5.25E-19   5.25E-19
5367.61   5.28E-19   5.28E-19
5368.61   5.30E-19   5.30E-19
5369.61   5.32E-19   5.32E-19
5370.61   5.35E-19   5.35E-19
5371.61   5.37E-19   5.37E-19
5372.61   5.40E-19   5.40E-19
5373.61   5.42E-19   5.42E-19
5374.61   5.44E-19   5.44E-19
5375.61   5.47E-19   5.47E-19
5376.61   5.49E-19   5.49E-19
5377.61   5.52E-19   5.52E-19
5378.61   5.54E-19   5.54E-19
5379.61   5.57E-19   5.57E-19
5380.61   5.59E-19   5.59E-19
5381.61   5.62E-19   5.62E-19
5382.62   5.64E-19   5.64E-19
5383.62   5.67E-19   5.67E-19
5384.62   5.70E-19   5.70E-19
5385.62   5.72E-19   5.72E-19
5386.62   5.75E-19   5.75E-19
5387.62   5.78E-19   5.78E-19
5388.62   5.80E-19   5.80E-19
5389.62   5.83E-19   5.83E-19
5390.62   5.86E-19   5.86E-19
5391.62   5.88E-19   5.88E-19
5392.62   5.91E-19   5.91E-19
5393.62   5.94E-19   5.94E-19
5394.62   5.96E-19   5.96E-19
5395.62   5.99E-19   5.99E-19
5396.62   6.02E-19   6.02E-19
5397.62   6.05E-19   6.05E-19
5398.62   6.08E-19   6.08E-19
5399.62   6.11E-19   6.11E-19
5400.62   6.14E-19   6.14E-19
5401.62   6.17E-19   6.17E-19
5402.62   6.20E-19   6.20E-19
5403.62   6.23E-19   6.23E-19
5404.62   6.26E-19   6.26E-19
5405.62   6.28E-19   6.28E-19
5406.62   6.31E-19   6.31E-19
5407.62   6.35E-19   6.35E-19
5408.62   6.38E-19   6.38E-19
5409.62   6.41E-19   6.41E-19
5410.62   6.44E-19   6.44E-19
5411.62   6.47E-19   6.47E-19
5412.62   6.50E-19   6.50E-19
5413.62   6.53E-19   6.53E-19
5414.62   6.56E-19   6.56E-19
5415.62   6.60E-19   6.60E-19
5416.62   6.63E-19   6.63E-19
5417.62   6.66E-19   6.66E-19
5418.62   6.69E-19   6.69E-19
5419.62   6.72E-19   6.72E-19
5420.62   6.76E-19   6.76E-19
5421.62   6.79E-19   6.79E-19
5422.62   6.83E-19   6.83E-19
5423.62   6.86E-19   6.86E-19
5424.62   6.90E-19   6.90E-19
5425.62   6.93E-19   6.93E-19
5426.62   6.96E-19   6.96E-19
5427.62   7.00E-19   7.00E-19
5428.62   7.03E-19   7.03E-19
5429.62   7.07E-19   7.07E-19
5430.62   7.10E-19   7.10E-19
5431.62   7.14E-19   7.14E-19
5432.62   7.18E-19   7.18E-19
5433.62   7.22E-19   7.22E-19
5434.62   7.25E-19   7.25E-19
5435.62   7.29E-19   7.29E-19
5436.62   7.33E-19   7.33E-19
5437.62   7.36E-19   7.36E-19
5438.62   7.40E-19   7.40E-19
5439.62   7.44E-19   7.44E-19
5440.62   7.48E-19   7.48E-19
5441.62   7.51E-19   7.51E-19
5442.62   7.55E-19   7.55E-19
5443.62   7.59E-19   7.59E-19
5444.62   7.63E-19   7.63E-19
5445.62   7.67E-19   7.67E-19
5446.62   7.71E-19   7.71E-19
5447.62   7.75E-19   7.75E-19
5448.62   7.79E-19   7.79E-19
5449.62   7.83E-19   7.83E-19
5450.63   7.88E-19   7.88E-19
5451.63   7.92E-19   7.92E-19
5452.63   7.96E-19   7.96E-19
5453.63   8.00E-19   8.00E-19
5454.63   8.04E-19   8.04E-19
5455.63   8.08E-19   8.08E-19
5456.63   8.13E-19   8.13E-19
5457.63   8.17E-19   8.17E-19
5458.63   8.22E-19   8.22E-19
5459.63   8.26E-19   8.26E-19
5460.63   8.30E-19   8.30E-19
5461.63   8.35E-19   8.35E-19
5462.63   8.39E-19   8.39E-19
5463.63   8.44E-19   8.44E-19
5464.63   8.48E-19   8.48E-19
5465.63   8.52E-19   8.52E-19
5466.63   8.57E-19   8.57E-19
5467.63   8.62E-19   8.62E-19
5468.63   8.67E-19   8.67E-19
5469.63   8.71E-19   8.71E-19
5470.63   8.76E-19   8.76E-19
5471.63   8.81E-19   8.81E-19
5472.63   8.86E-19   8.86E-19
5473.63   8.90E-19   8.90E-19
5474.63   8.95E-19   8.95E-19
5475.63   9.00E-19   9.00E-19
5476.63   9.05E-19   9.05E-19
5477.63   9.10E-19   9.10E-19
5478.63   9.14E-19   9.14E-19
5479.63   9.20E-19   9.20E-19
5480.63   9.25E-19   9.25E-19
5481.63   9.30E-19   9.30E-19
5482.63   9.35E-19   9.35E-19
5483.63   9.40E-19   9.40E-19
5484.63   9.46E-19   9.46E-19
5485.63   9.51E-19   9.51E-19
5486.63   9.56E-19   9.56E-19
5487.63   9.61E-19   9.61E-19
5488.63   9.67E-19   9.67E-19
5489.63   9.72E-19   9.72E-19
5490.63   9.77E-19   9.77E-19
5491.63   9.83E-19   9.83E-19
5492.63   9.88E-19   9.88E-19
5493.63   9.94E-19   9.94E-19
5494.63   1.00E-18   1.00E-18
5495.63   1.01E-18   1.01E-18
5496.63   1.01E-18   1.01E-18
5497.63   1.02E-18   1.02E-18
5498.63   1.02E-18   1.02E-18
5499.63   1.03E-18   1.03E-18
5500.63   1.03E-18   1.03E-18
5501.63   1.04E-18   1.04E-18
5502.63   1.04E-18   1.04E-18
5503.63   1.05E-18   1.05E-18
5504.63   1.06E-18   1.06E-18
5505.63   1.06E-18   1.06E-18
5506.63   1.07E-18   1.07E-18
5507.63   1.07E-18   1.07E-18
5508.63   1.08E-18   1.08E-18
5509.63   1.09E-18   1.09E-18
5510.63   1.09E-18   1.09E-18
5511.63   1.10E-18   1.10E-18
5512.63   1.11E-18   1.11E-18
5513.63   1.11E-18   1.11E-18
5514.63   1.12E-18   1.12E-18
5515.63   1.12E-18   1.12E-18
5516.63   1.13E-18   1.13E-18
5517.63   1.14E-18   1.14E-18
5518.64   1.14E-18   1.14E-18
5519.64   1.15E-18   1.15E-18
5520.64   1.16E-18   1.16E-18
5521.64   1.16E-18   1.16E-18
5522.64   1.17E-18   1.17E-18
5523.64   1.18E-18   1.18E-18
5524.64   1.18E-18   1.18E-18
5525.64   1.19E-18   1.19E-18
5526.64   1.20E-18   1.20E-18
5527.64   1.20E-18   1.20E-18
5528.64   1.21E-18   1.21E-18
5529.64   1.22E-18   1.22E-18
5530.64   1.22E-18   1.22E-18
5531.64   1.23E-18   1.23E-18
5532.64   1.24E-18   1.24E-18
5533.64   1.25E-18   1.25E-18
5534.64   1.25E-18   1.25E-18
5535.64   1.26E-18   1.26E-18
5536.64   1.27E-18   1.27E-18
5537.64   1.27E-18   1.27E-18
5538.64   1.28E-18   1.28E-18
5539.64   1.29E-18   1.29E-18
5540.64   1.30E-18   1.30E-18
5541.64   1.30E-18   1.30E-18
5542.64   1.31E-18   1.31E-18
5543.64   1.32E-18   1.32E-18
5544.64   1.33E-18   1.33E-18
5545.64   1.34E-18   1.34E-18
5546.64   1.34E-18   1.34E-18
5547.64   1.35E-18   1.35E-18
5548.64   1.36E-18   1.36E-18
5549.64   1.37E-18   1.37E-18
5550.64   1.37E-18   1.37E-18
5551.64   1.38E-18   1.38E-18
5552.64   1.39E-18   1.39E-18
5553.64   1.40E-18   1.40E-18
5554.64   1.41E-18   1.41E-18
5555.64   1.41E-18   1.41E-18
5556.64   1.42E-18   1.42E-18
5557.64   1.43E-18   1.43E-18
5558.64   1.44E-18   1.44E-18
5559.64   1.45E-18   1.45E-18
5560.64   1.46E-18   1.46E-18
5561.64   1.46E-18   1.46E-18
5562.64   1.47E-18   1.47E-18
5563.64   1.48E-18   1.48E-18
5564.64   1.49E-18   1.49E-18
5565.64   1.50E-18   1.50E-18
5566.64   1.51E-18   1.51E-18
5567.64   1.51E-18   1.51E-18
5568.64   1.52E-18   1.52E-18
5569.64   1.53E-18   1.53E-18
5570.64   1.54E-18   1.54E-18
5571.64   1.55E-18   1.55E-18
5572.64   1.56E-18   1.56E-18
5573.64   1.57E-18   1.57E-18
5574.64   1.58E-18   1.58E-18
5575.64   1.59E-18   1.59E-18
5576.64   1.59E-18   1.59E-18
5577.64   1.60E-18   1.60E-18
5578.64   1.61E-18   1.61E-18
5579.64   1.62E-18   1.62E-18
5580.64   1.63E-18   1.63E-18
5581.64   1.64E-18   1.64E-18
5582.64   1.65E-18   1.65E-18
5583.64   1.66E-18   1.66E-18
5584.64   1.67E-18   1.67E-18
5585.64   1.68E-18   1.68E-18
5586.65   1.69E-18   1.69E-18
5587.65   1.70E-18   1.70E-18
5588.65   1.71E-18   1.71E-18
5589.65   1.72E-18   1.72E-18
5590.65   1.73E-18   1.73E-18
5591.65   1.74E-18   1.74E-18
5592.65   1.75E-18   1.75E-18
5593.65   1.76E-18   1.76E-18
5594.65   1.77E-18   1.77E-18
5595.65   1.78E-18   1.78E-18
5596.65   1.79E-18   1.79E-18
5597.65   1.80E-18   1.80E-18
5598.65   1.81E-18   1.81E-18
5599.65   1.82E-18   1.82E-18
5600.65   1.83E-18   1.83E-18
5601.65   1.84E-18   1.84E-18
5602.65   1.85E-18   1.85E-18
5603.65   1.86E-18   1.86E-18
5604.65   1.87E-18   1.87E-18
5605.65   1.88E-18   1.88E-18
5606.65   1.89E-18   1.89E-18
5607.65   1.90E-18   1.90E-18
5608.65   1.91E-18   1.91E-18
5609.65   1.93E-18   1.93E-18
5610.65   1.94E-18   1.94E-18
5611.65   1.95E-18   1.95E-18
5612.65   1.96E-18   1.96E-18
5613.65   1.97E-18   1.97E-18
5614.65   1.98E-18   1.98E-18
5615.65   1.99E-18   1.99E-18
5616.65   2.00E-18   2.00E-18
5617.65   2.01E-18   2.01E-18
5618.65   2.03E-18   2.03E-18
5619.65   2.04E-18   2.04E-18
5620.65   2.05E-18   2.05E-18
5621.65   2.06E-18   2.06E-18
5622.65   2.07E-18   2.07E-18
5623.65   2.08E-18   2.08E-18
5624.65   2.09E-18   2.09E-18
5625.65   2.11E-18   2.11E-18
5626.65   2.12E-18   2.12E-18
5627.65   2.13E-18   2.13E-18
5628.65   2.14E-18   2.14E-18
5629.65   2.15E-18   2.15E-18
5630.65   2.17E-18   2.17E-18
5631.65   2.18E-18   2.18E-18
5632.65   2.19E-18   2.19E-18
5633.65   2.20E-18   2.20E-18
5634.65   2.21E-18   2.21E-18
5635.65   2.23E-18   2.23E-18
5636.65   2.24E-18   2.24E-18
5637.65   2.25E-18   2.25E-18
5638.65   2.26E-18   2.26E-18
5639.65   2.28E-18   2.28E-18
5640.65   2.29E-18   2.29E-18
5641.65   2.30E-18   2.30E-18
5642.65   2.31E-18   2.31E-18
5643.65   2.33E-18   2.33E-18
5644.65   2.34E-18   2.34E-18
5645.65   2.35E-18   2.35E-18
5646.65   2.36E-18   2.36E-18
5647.65   2.38E-18   2.38E-18
5648.65   2.39E-18   2.39E-18
5649.65   2.40E-18   2.40E-18
5650.65   2.42E-18   2.42E-18
5651.65   2.43E-18   2.43E-18
5652.65   2.44E-18   2.44E-18
5653.65   2.45E-18   2.45E-18
5654.66   2.47E-18   2.47E-18
5655.66   2.48E-18   2.48E-18
5656.66   2.50E-18   2.50E-18
5657.66   2.51E-18   2.51E-18
5658.66   2.52E-18   2.52E-18
5659.66   2.54E-18   2.54E-18
5660.66   2.55E-18   2.55E-18
5661.66   2.56E-18   2.56E-18
5662.66   2.58E-18   2.58E-18
5663.66   2.59E-18   2.59E-18
5664.66   2.60E-18   2.60E-18
5665.66   2.62E-18   2.62E-18
5666.66   2.63E-18   2.63E-18
5667.66   2.65E-18   2.65E-18
5668.66   2.66E-18   2.66E-18
5669.66   2.67E-18   2.67E-18
5670.66   2.69E-18   2.69E-18
5671.66   2.70E-18   2.70E-18
5672.66   2.72E-18   2.72E-18
5673.66   2.73E-18   2.73E-18
5674.66   2.75E-18   2.75E-18
5675.66   2.76E-18   2.76E-18
5676.66   2.77E-18   2.77E-18
5677.66   2.79E-18   2.79E-18
5678.66   2.80E-18   2.80E-18
5679.66   2.82E-18   2.82E-18
5680.66   2.83E-18   2.83E-18
5681.66   2.85E-18   2.85E-18
5682.66   2.86E-18   2.86E-18
5683.66   2.88E-18   2.88E-18
5684.66   2.89E-18   2.89E-18
5685.66   2.91E-18   2.91E-18
5686.66   2.92E-18   2.92E-18
5687.66   2.94E-18   2.94E-18
5688.66   2.95E-18   2.95E-18
5689.66   2.97E-18   2.97E-18
5690.66   2.98E-18   2.98E-18
5691.66   3.00E-18   3.00E-18
5692.66   3.01E-18   3.01E-18
5693.66   3.03E-18   3.03E-18
5694.66   3.04E-18   3.04E-18
5695.66   3.06E-18   3.06E-18
5696.66   3.07E-18   3.07E-18
5697.66   3.09E-18   3.09E-18
5698.66   3.10E-18   3.10E-18
5699.66   3.12E-18   3.12E-18
5700.66   3.13E-18   3.13E-18
5701.66   3.15E-18   3.15E-18
5702.66   3.16E-18   3.16E-18
5703.66   3.18E-18   3.18E-18
5704.66   3.20E-18   3.20E-18
5705.66   3.21E-18   3.21E-18
5706.66   3.23E-18   3.23E-18
5707.66   3.24E-18   3.24E-18
5708.66   3.26E-18   3.26E-18
5709.66   3.28E-18   3.28E-18
5710.66   3.29E-18   3.29E-18
5711.66   3.31E-18   3.31E-18
5712.66   3.32E-18   3.32E-18
5713.66   3.34E-18   3.34E-18
5714.66   3.35E-18   3.35E-18
5715.66   3.37E-18   3.37E-18
5716.66   3.39E-18   3.39E-18
5717.66   3.40E-18   3.40E-18
5718.66   3.42E-18   3.42E-18
5719.66   3.44E-18   3.44E-18
5720.66   3.45E-18   3.45E-18
5721.66   3.47E-18   3.47E-18
5722.67   3.48E-18   3.48E-18
5723.67   3.50E-18   3.50E-18
5724.67   3.52E-18   3.52E-18
5725.67   3.53E-18   3.53E-18
5726.67   3.55E-18   3.55E-18
5727.67   3.57E-18   3.57E-18
5728.67   3.58E-18   3.58E-18
5729.67   3.60E-18   3.60E-18
5730.67   3.62E-18   3.62E-18
5731.67   3.63E-18   3.63E-18
5732.67   3.65E-18   3.65E-18
5733.67   3.67E-18   3.67E-18
5734.67   3.68E-18   3.68E-18
5735.67   3.70E-18   3.70E-18
5736.67   3.72E-18   3.72E-18
5737.67   3.73E-18   3.73E-18
5738.67   3.75E-18   3.75E-18
5739.67   3.77E-18   3.77E-18
5740.67   3.78E-18   3.78E-18
5741.67   3.80E-18   3.80E-18
5742.67   3.82E-18   3.82E-18
5743.67   3.84E-18   3.84E-18
5744.67   3.85E-18   3.85E-18
5745.67   3.87E-18   3.87E-18
5746.67   3.89E-18   3.89E-18
5747.67   3.90E-18   3.90E-18
5748.67   3.92E-18   3.92E-18
5749.67   3.94E-18   3.94E-18
5750.67   3.96E-18   3.96E-18
5751.67   3.97E-18   3.97E-18
5752.67   3.99E-18   3.99E-18
5753.67   4.01E-18   4.01E-18
5754.67   4.02E-18   4.02E-18
5755.67   4.04E-18   4.04E-18
5756.67   4.06E-18   4.06E-18
5757.67   4.08E-18   4.08E-18
5758.67   4.09E-18   4.09E-18
5759.67   4.11E-18   4.11E-18
5760.67   4.13E-18   4.13E-18
5761.67   4.15E-18   4.15E-18
5762.67   4.16E-18   4.16E-18
5763.67   4.18E-18   4.18E-18
5764.67   4.20E-18   4.20E-18
5765.67   4.21E-18   4.21E-18
5766.67   4.23E-18   4.23E-18
5767.67   4.25E-18   4.25E-18
5768.67   4.27E-18   4.27E-18
5769.67   4.28E-18   4.28E-18
5770.67   4.30E-18   4.30E-18
5771.67   4.32E-18   4.32E-18
5772.67   4.34E-18   4.34E-18
5773.67   4.35E-18   4.35E-18
5774.67   4.37E-18   4.37E-18
5775.67   4.39E-18   4.39E-18
5776.67   4.41E-18   4.41E-18
5777.67   4.42E-18   4.42E-18
5778.67   4.44E-18   4.44E-18
5779.67   4.46E-18   4.46E-18
5780.67   4.48E-18   4.48E-18
5781.67   4.49E-18   4.49E-18
5782.67   4.51E-18   4.51E-18
5783.67   4.53E-18   4.53E-18
5784.67   4.54E-18   4.54E-18
5785.67   4.56E-18   4.56E-18
5786.67   4.58E-18   4.58E-18
5787.67   4.60E-18   4.60E-18
5788.67   4.61E-18   4.61E-18
5789.67   4.63E-18   4.63E-18
5790.68   4.65E-18   4.65E-18
5791.68   4.67E-18   4.67E-18
5792.68   4.68E-18   4.68E-18
5793.68   4.70E-18   4.70E-18
5794.68   4.72E-18   4.72E-18
5795.68   4.74E-18   4.74E-18
5796.68   4.75E-18   4.75E-18
5797.68   4.77E-18   4.77E-18
5798.68   4.79E-18   4.79E-18
5799.68   4.81E-18   4.81E-18
5800.68   4.82E-18   4.82E-18
5801.68   4.84E-18   4.84E-18
5802.68   4.86E-18   4.86E-18
5803.68   4.87E-18   4.87E-18
5804.68   4.89E-18   4.89E-18
5805.68   4.91E-18   4.91E-18
5806.68   4.93E-18   4.93E-18
5807.68   4.94E-18   4.94E-18
5808.68   4.96E-18   4.96E-18
5809.68   4.98E-18   4.98E-18
5810.68   4.99E-18   4.99E-18
5811.68   5.01E-18   5.01E-18
5812.68   5.03E-18   5.03E-18
5813.68   5.05E-18   5.05E-18
5814.68   5.06E-18   5.06E-18
5815.68   5.08E-18   5.08E-18
5816.68   5.10E-18   5.10E-18
5817.68   5.11E-18   5.11E-18
5818.68   5.13E-18   5.13E-18
5819.68   5.15E-18   5.15E-18
5820.68   5.16E-18   5.16E-18
5821.68   5.18E-18   5.18E-18
5822.68   5.20E-18   5.20E-18
5823.68   5.21E-18   5.21E-18
5824.68   5.23E-18   5.23E-18
5825.68   5.25E-18   5.25E-18
5826.68   5.26E-18   5.26E-18
5827.68   5.28E-18   5.28E-18
5828.68   5.30E-18   5.30E-18
5829.68   5.31E-18   5.31E-18
5830.68   5.33E-18   5.33E-18
5831.68   5.35E-18   5.35E-18
5832.68   5.36E-18   5.36E-18
5833.68   5.38E-18   5.38E-18
5834.68   5.39E-18   5.39E-18
5835.68   5.41E-18   5.41E-18
5836.68   5.43E-18   5.43E-18
5837.68   5.44E-18   5.44E-18
5838.68   5.46E-18   5.46E-18
5839.68   5.48E-18   5.48E-18
5840.68   5.49E-18   5.49E-18
5841.68   5.51E-18   5.51E-18
5842.68   5.52E-18   5.52E-18
5843.68   5.54E-18   5.54E-18
5844.68   5.55E-18   5.55E-18
5845.68   5.57E-18   5.57E-18
5846.68   5.59E-18   5.59E-18
5847.68   5.60E-18   5.60E-18
5848.68   5.62E-18   5.62E-18
5849.68   5.63E-18   5.63E-18
5850.68   5.65E-18   5.65E-18
5851.68   5.66E-18   5.66E-18
5852.68   5.68E-18   5.68E-18
5853.68   5.69E-18   5.69E-18
5854.68   5.71E-18   5.71E-18
5855.68   5.72E-18   5.72E-18
5856.68   5.74E-18   5.74E-18
5857.68   5.75E-18   5.75E-18
5858.69   5.77E-18   5.77E-18
5859.69   5.78E-18   5.78E-18
5860.69   5.80E-18   5.80E-18
5861.69   5.81E-18   5.81E-18
5862.69   5.83E-18   5.83E-18
5863.69   5.84E-18   5.84E-18
5864.69   5.86E-18   5.86E-18
5865.69   5.87E-18   5.87E-18
5866.69   5.89E-18   5.89E-18
5867.69   5.90E-18   5.90E-18
5868.69   5.92E-18   5.92E-18
5869.69   5.93E-18   5.93E-18
5870.69   5.94E-18   5.94E-18
5871.69   5.96E-18   5.96E-18
5872.69   5.97E-18   5.97E-18
5873.69   5.99E-18   5.99E-18
5874.69   6.00E-18   6.00E-18
5875.69   6.01E-18   6.01E-18
5876.69   6.03E-18   6.03E-18
5877.69   6.04E-18   6.04E-18
5878.69   6.06E-18   6.06E-18
5879.69   6.07E-18   6.07E-18
5880.69   6.08E-18   6.08E-18
5881.69   6.10E-18   6.10E-18
5882.69   6.11E-18   6.11E-18
5883.69   6.12E-18   6.12E-18
5884.69   6.13E-18   6.13E-18
5885.69   6.15E-18   6.15E-18
5886.69   6.16E-18   6.16E-18
5887.69   6.17E-18   6.17E-18
5888.69   6.19E-18   6.19E-18
5889.69   6.20E-18   6.20E-18
5890.69   6.21E-18   6.21E-18
5891.69   6.22E-18   6.22E-18
5892.69   6.24E-18   6.24E-18
5893.69   6.25E-18   6.25E-18
5894.69   6.26E-18   6.26E-18
5895.69   6.27E-18   6.27E-18
5896.69   6.29E-18   6.29E-18
5897.69   6.30E-18   6.30E-18
5898.69   6.31E-18   6.31E-18
5899.69   6.32E-18   6.32E-18
5900.69   6.33E-18   6.33E-18
5901.69   6.34E-18   6.34E-18
5902.69   6.35E-18   6.35E-18
5903.69   6.37E-18   6.37E-18
5904.69   6.38E-18   6.38E-18
5905.69   6.39E-18   6.39E-18
5906.69   6.40E-18   6.40E-18
5907.69   6.41E-18   6.41E-18
5908.69   6.42E-18   6.42E-18
5909.69   6.43E-18   6.43E-18
5910.69   6.44E-18   6.44E-18
5911.69   6.45E-18   6.45E-18
5912.69   6.46E-18   6.46E-18
5913.69   6.47E-18   6.47E-18
5914.69   6.48E-18   6.48E-18
5915.69   6.49E-18   6.49E-18
5916.69   6.50E-18   6.50E-18
5917.69   6.51E-18   6.51E-18
5918.69   6.52E-18   6.52E-18
5919.69   6.53E-18   6.53E-18
5920.69   6.54E-18   6.54E-18
5921.69   6.55E-18   6.55E-18
5922.69   6.56E-18   6.56E-18
5923.69   6.57E-18   6.57E-18
5924.69   6.58E-18   6.58E-18
5925.69   6.59E-18   6.59E-18
5926.70   6.60E-18   6.60E-18
5927.70   6.61E-18   6.61E-18
5928.70   6.62E-18   6.62E-18
5929.70   6.62E-18   6.62E-18
5930.70   6.63E-18   6.63E-18
5931.70   6.64E-18   6.64E-18
5932.70   6.65E-18   6.65E-18
5933.70   6.66E-18   6.66E-18
5934.70   6.67E-18   6.67E-18
5935.70   6.68E-18   6.68E-18
5936.70   6.68E-18   6.68E-18
5937.70   6.69E-18   6.69E-18
5938.70   6.70E-18   6.70E-18
5939.70   6.71E-18   6.71E-18
5940.70   6.71E-18   6.71E-18
5941.70   6.72E-18   6.72E-18
5942.70   6.73E-18   6.73E-18
5943.70   6.73E-18   6.73E-18
5944.70   6.74E-18   6.74E-18
5945.70   6.75E-18   6.75E-18
5946.70   6.75E-18   6.75E-18
5947.70   6.76E-18   6.76E-18
5948.70   6.77E-18   6.77E-18
