0 Branching ratio for HCN     Total         1 branches
Lambda         Total      CN/H
6946.85   0   0
6947.85   0   0
6948.85   0   0
6949.85   0   0
6950.85   0   0
6951.85   0   0
6952.85   0   0
6953.85   0   0
6954.85   0   0
6955.85   0   0
6956.85   0   0
6957.85   0   0
6958.85   0   0
6959.85   0   0
6960.85   0   0
6961.85   0   0
6962.85   0   0
6963.85   0   0
6964.85   0   0
6965.85   0   0
6966.85   0   0
6967.85   0   0
6968.85   0   0
6969.85   0   0
6970.85   0   0
6971.85   0   0
6972.85   0   0
6973.85   0   0
6974.85   0   0
6975.85   0   0
6976.85   0   0
6977.85   0   0
6978.85   0   0
6979.85   0   0
6980.85   0   0
6981.85   0   0
6982.85   0   0
6983.85   0   0
6984.85   0   0
6985.85   0   0
6986.85   0   0
6987.85   0   0
6988.85   0   0
6989.85   0   0
6990.85   0   0
6991.85   0   0
6992.85   0   0
6993.85   0   0
6994.85   0   0
6995.85   0   0
6996.85   0   0
6997.85   0   0
6998.85   0   0
6999.85   0   0
7000.85   0   0
7001.85   0   0
7002.85   0   0
7003.85   0   0
7004.85   0   0
7005.85   0   0
7006.85   0   0
7007.85   0   0
7008.85   0   0
7009.85   0   0
7010.85   0   0
7011.85   0   0
7012.85   0   0
7013.85   0   0
7014.86   0   0
7015.86   0   0
7016.86   0   0
7017.86   0   0
7018.86   0   0
7019.86   0   0
7020.86   0   0
7021.86   0   0
7022.86   0   0
7023.86   0   0
7024.86   0   0
7025.86   0   0
7026.86   0   0
7027.86   0   0
7028.86   0   0
7029.86   0   0
7030.86   0   0
7031.86   0   0
7032.86   0   0
7033.86   0   0
7034.86   0   0
7035.86   0   0
7036.86   0   0
7037.86   0   0
7038.86   0   0
7039.86   0   0
7040.86   0   0
7041.86   0   0
7042.86   0   0
7043.86   0   0
7044.86   0   0
7045.86   0   0
7046.86   0   0
7047.86   0   0
7048.86   0   0
7049.86   0   0
7050.86   0   0
7051.86   0   0
7052.86   0   0
7053.86   0   0
7054.86   0   0
7055.86   0   0
7056.86   0   0
7057.86   0   0
7058.86   0   0
7059.86   0   0
7060.86   0   0
7061.86   0   0
7062.86   0   0
7063.86   0   0
7064.86   0   0
7065.86   0   0
7066.86   0   0
7067.86   0   0
7068.86   0   0
7069.86   0   0
7070.86   0   0
7071.86   0   0
7072.86   0   0
7073.86   0   0
7074.86   0   0
7075.86   0   0
7076.86   0   0
7077.86   0   0
7078.86   0   0
7079.86   0   0
7080.86   0   0
7081.86   0   0
7082.87   0   0
7083.87   0   0
7084.87   0   0
7085.87   0   0
7086.87   0   0
7087.87   0   0
7088.87   0   0
7089.87   0   0
7090.87   0   0
7091.87   0   0
7092.87   0   0
7093.87   0   0
7094.87   0   0
7095.87   0   0
7096.87   0   0
7097.87   0   0
7098.87   0   0
7099.87   0   0
7100.87   0   0
7101.87   0   0
7102.87   0   0
7103.87   0   0
7104.87   0   0
7105.87   0   0
7106.87   0   0
7107.87   0   0
7108.87   0   0
7109.87   0   0
7110.87   0   0
7111.87   0   0
7112.87   0   0
7113.87   0   0
7114.87   0   0
7115.87   0   0
7116.87   0   0
7117.87   0   0
7118.87   0   0
7119.87   0   0
7120.87   0   0
7121.87   0   0
7122.87   0   0
7123.87   0   0
7124.87   0   0
7125.87   0   0
7126.87   0   0
7127.87   0   0
7128.87   0   0
7129.87   0   0
7130.87   0   0
7131.87   0   0
7132.87   0   0
7133.87   0   0
7134.87   0   0
7135.87   0   0
7136.87   0   0
7137.87   0   0
7138.87   0   0
7139.87   0   0
7140.87   0   0
7141.87   0   0
7142.87   0   0
7143.87   0   0
7144.87   0   0
7145.87   0   0
7146.87   0   0
7147.87   0   0
7148.87   0   0
7149.87   0   0
7150.88   0   0
7151.88   0   0
7152.88   0   0
7153.88   0   0
7154.88   0   0
7155.88   0   0
7156.88   0   0
7157.88   0   0
7158.88   0   0
7159.88   0   0
7160.88   0   0
7161.88   0   0
7162.88   0   0
7163.88   0   0
7164.88   0   0
7165.88   0   0
7166.88   0   0
7167.88   0   0
7168.88   0   0
7169.88   0   0
7170.88   0   0
7171.88   0   0
7172.88   0   0
7173.88   0   0
7174.88   0   0
7175.88   0   0
7176.88   0   0
7177.88   0   0
7178.88   0   0
7179.88   0   0
7180.88   0   0
7181.88   0   0
7182.88   0   0
7183.88   0   0
7184.88   0   0
7185.88   0   0
7186.88   0   0
7187.88   0   0
7188.88   0   0
7189.88   0   0
7190.88   0   0
7191.88   0   0
7192.88   0   0
7193.88   0   0
7194.88   0   0
7195.88   0   0
7196.88   0   0
7197.88   0   0
7198.88   0   0
7199.88   0   0
7200.88   0   0
7201.88   0   0
7202.88   0   0
7203.88   0   0
7204.88   0   0
7205.88   0   0
7206.88   0   0
7207.88   0   0
7208.88   0   0
7209.88   0   0
7210.88   0   0
7211.88   0   0
7212.88   0   0
7213.88   0   0
7214.88   0   0
7215.88   0   0
7216.88   0   0
7217.88   0   0
7218.89   0   0
7219.89   0   0
7220.89   0   0
7221.89   0   0
7222.89   0   0
7223.89   0   0
7224.89   0   0
7225.89   0   0
7226.89   0   0
7227.89   0   0
7228.89   0   0
7229.89   0   0
7230.89   0   0
7231.89   0   0
7232.89   0   0
7233.89   0   0
7234.89   0   0
7235.89   0   0
7236.89   0   0
7237.89   0   0
7238.89   0   0
7239.89   0   0
7240.89   0   0
7241.89   0   0
7242.89   0   0
7243.89   0   0
7244.89   0   0
7245.89   0   0
7246.89   0   0
7247.89   0   0
7248.89   0   0
7249.89   0   0
7250.89   0   0
7251.89   0   0
7252.89   0   0
7253.89   0   0
7254.89   0   0
7255.89   0   0
7256.89   0   0
7257.89   0   0
7258.89   0   0
7259.89   0   0
7260.89   0   0
7261.89   0   0
7262.89   0   0
7263.89   0   0
7264.89   0   0
7265.89   0   0
7266.89   0   0
7267.89   0   0
7268.89   0   0
7269.89   0   0
7270.89   0   0
7271.89   0   0
7272.89   0   0
7273.89   0   0
7274.89   0   0
7275.89   0   0
7276.89   0   0
7277.89   0   0
7278.89   0   0
7279.89   0   0
7280.89   0   0
7281.89   0   0
7282.89   0   0
7283.89   0   0
7284.89   0   0
7285.89   0   0
7286.9   0   0
7287.9   0   0
7288.9   0   0
7289.9   0   0
7290.9   0   0
7291.9   0   0
7292.9   0   0
7293.9   0   0
7294.9   0   0
7295.9   0   0
7296.9   0   0
7297.9   0   0
7298.9   0   0
7299.9   0   0
7300.9   0   0
7301.9   0   0
7302.9   0   0
7303.9   0   0
7304.9   0   0
7305.9   0   0
7306.9   0   0
7307.9   0   0
7308.9   0   0
7309.9   0   0
7310.9   0   0
7311.9   0   0
7312.9   0   0
7313.9   0   0
7314.9   0   0
7315.9   0   0
7316.9   0   0
7317.9   0   0
7318.9   0   0
7319.9   0   0
7320.9   0   0
7321.9   0   0
7322.9   0   0
7323.9   0   0
7324.9   0   0
7325.9   0   0
7326.9   0   0
7327.9   0   0
7328.9   0   0
7329.9   0   0
7330.9   0   0
7331.9   0   0
7332.9   0   0
7333.9   0   0
7334.9   0   0
7335.9   0   0
7336.9   0   0
7337.9   0   0
7338.9   0   0
7339.9   0   0
7340.9   0   0
7341.9   0   0
7342.9   0   0
7343.9   0   0
7344.9   0   0
7345.9   0   0
7346.9   0   0
7347.9   0   0
7348.9   0   0
7349.9   0   0
7350.9   0   0
7351.9   0   0
7352.9   0   0
7353.9   0   0
7354.91   0   0
7355.91   0   0
7356.91   0   0
7357.91   0   0
7358.91   0   0
7359.91   0   0
7360.91   0   0
7361.91   0   0
7362.91   0   0
7363.91   0   0
7364.91   0   0
7365.91   0   0
7366.91   0   0
7367.91   0   0
7368.91   0   0
7369.91   0   0
7370.91   0   0
7371.91   0   0
7372.91   0   0
7373.91   0   0
7374.91   0   0
7375.91   0   0
7376.91   0   0
7377.91   0   0
7378.91   0   0
7379.91   0   0
7380.91   0   0
7381.91   0   0
7382.91   0   0
7383.91   0   0
7384.91   0   0
7385.91   0   0
7386.91   0   0
7387.91   0   0
7388.91   0   0
7389.91   0   0
7390.91   0   0
7391.91   0   0
7392.91   0   0
7393.91   0   0
7394.91   0   0
7395.91   0   0
7396.91   0   0
7397.91   0   0
7398.91   0   0
7399.91   0   0
7400.91   0   0
7401.91   0   0
7402.91   0   0
7403.91   0   0
7404.91   0   0
7405.91   0   0
7406.91   0   0
7407.91   0   0
7408.91   0   0
7409.91   0   0
7410.91   0   0
7411.91   0   0
7412.91   0   0
7413.91   0   0
7414.91   0   0
7415.91   0   0
7416.91   0   0
7417.91   0   0
7418.91   0   0
7419.91   0   0
7420.91   0   0
7421.91   0   0
7422.92   0   0
7423.92   0   0
7424.92   0   0
7425.92   0   0
7426.92   0   0
7427.92   0   0
7428.92   0   0
7429.92   0   0
7430.92   0   0
7431.92   0   0
7432.92   0   0
7433.92   0   0
7434.92   0   0
7435.92   0   0
7436.92   0   0
7437.92   0   0
7438.92   0   0
7439.92   0   0
7440.92   0   0
7441.92   0   0
7442.92   0   0
7443.92   0   0
7444.92   0   0
7445.92   0   0
7446.92   0   0
7447.92   0   0
7448.92   0   0
7449.92   0   0
7450.92   0   0
7451.92   0   0
7452.92   0   0
7453.92   0   0
7454.92   0   0
7455.92   0   0
7456.92   0   0
7457.92   0   0
7458.92   0   0
7459.92   0   0
7460.92   0   0
7461.92   0   0
7462.92   0   0
7463.92   0   0
7464.92   0   0
7465.92   0   0
7466.92   0   0
7467.92   0   0
7468.92   0   0
7469.92   0   0
7470.92   0   0
7471.92   0   0
7472.92   0   0
7473.92   0   0
7474.92   0   0
7475.92   0   0
7476.92   0   0
7477.92   0   0
7478.92   0   0
7479.92   0   0
7480.92   0   0
7481.92   0   0
7482.92   0   0
7483.92   0   0
7484.92   0   0
7485.92   0   0
7486.92   0   0
7487.92   0   0
7488.92   0   0
7489.92   0   0
7490.93   0   0
7491.93   0   0
7492.93   0   0
7493.93   0   0
7494.93   0   0
7495.93   0   0
7496.93   0   0
7497.93   0   0
7498.93   0   0
7499.93   0   0
7500.93   0   0
7501.93   0   0
7502.93   0   0
7503.93   0   0
7504.93   0   0
7505.93   0   0
7506.93   0   0
7507.93   0   0
7508.93   0   0
7509.93   0   0
7510.93   0   0
7511.93   0   0
7512.93   0   0
7513.93   0   0
7514.93   0   0
7515.93   0   0
7516.93   0   0
7517.93   0   0
7518.93   0   0
7519.93   0   0
7520.93   0   0
7521.93   0   0
7522.93   0   0
7523.93   0   0
7524.93   0   0
7525.93   0   0
7526.93   0   0
7527.93   0   0
7528.93   0   0
7529.93   0   0
7530.93   0   0
7531.93   0   0
7532.93   0   0
7533.93   0   0
7534.93   0   0
7535.93   0   0
7536.93   0   0
7537.93   0   0
7538.93   0   0
7539.93   0   0
7540.93   0   0
7541.93   0   0
7542.93   0   0
7543.93   0   0
7544.93   0   0
7545.93   0   0
7546.93   0   0
7547.93   0   0
7548.93   0   0
7549.93   0   0
7550.93   0   0
7551.93   0   0
7552.93   0   0
7553.93   0   0
7554.93   0   0
7555.93   0   0
7556.93   0   0
7557.93   0   0
7558.94   0   0
7559.94   0   0
7560.94   0   0
7561.94   0   0
7562.94   0   0
7563.94   0   0
7564.94   0   0
7565.94   0   0
7566.94   0   0
7567.94   0   0
7568.94   0   0
7569.94   0   0
7570.94   0   0
7571.94   0   0
7572.94   0   0
7573.94   0   0
7574.94   0   0
7575.94   0   0
7576.94   0   0
7577.94   0   0
7578.94   0   0
7579.94   0   0
7580.94   0   0
7581.94   0   0
7582.94   0   0
7583.94   0   0
7584.94   0   0
7585.94   0   0
7586.94   0   0
7587.94   0   0
7588.94   0   0
7589.94   0   0
7590.94   0   0
7591.94   0   0
7592.94   0   0
7593.94   0   0
7594.94   0   0
7595.94   0   0
7596.94   0   0
7597.94   0   0
7598.94   0   0
7599.94   0   0
7600.94   0   0
7601.94   0   0
7602.94   0   0
7603.94   0   0
7604.94   0   0
7605.94   0   0
7606.94   0   0
7607.94   0   0
7608.94   0   0
7609.94   0   0
7610.94   0   0
7611.94   0   0
7612.94   0   0
7613.94   0   0
7614.94   0   0
7615.94   0   0
7616.94   0   0
7617.94   0   0
7618.94   0   0
7619.94   0   0
7620.94   0   0
7621.94   0   0
7622.94   0   0
7623.94   0   0
7624.94   0   0
7625.94   0   0
7626.95   0   0
7627.95   0   0
7628.95   0   0
7629.95   0   0
7630.95   0   0
7631.95   0   0
7632.95   0   0
7633.95   0   0
7634.95   0   0
7635.95   0   0
7636.95   0   0
7637.95   0   0
7638.95   0   0
7639.95   0   0
7640.95   0   0
7641.95   0   0
7642.95   0   0
7643.95   0   0
7644.95   0   0
7645.95   0   0
7646.95   0   0
7647.95   0   0
7648.95   0   0
7649.95   0   0
7650.95   0   0
7651.95   0   0
7652.95   0   0
7653.95   0   0
7654.95   0   0
7655.95   0   0
7656.95   0   0
7657.95   0   0
7658.95   0   0
7659.95   0   0
7660.95   0   0
7661.95   0   0
7662.95   0   0
7663.95   0   0
7664.95   0   0
7665.95   0   0
7666.95   0   0
7667.95   0   0
7668.95   0   0
7669.95   0   0
7670.95   0   0
7671.95   0   0
7672.95   0   0
7673.95   0   0
7674.95   0   0
7675.95   0   0
7676.95   0   0
7677.95   0   0
7678.95   0   0
7679.95   0   0
7680.95   0   0
7681.95   0   0
7682.95   0   0
7683.95   0   0
7684.95   0   0
7685.95   0   0
7686.95   0   0
7687.95   0   0
7688.95   0   0
7689.95   0   0
7690.95   0   0
7691.95   0   0
7692.95   0   0
7693.95   0   0
7694.96   0   0
7695.96   0   0
7696.96   0   0
7697.96   0   0
7698.96   0   0
7699.96   0   0
7700.96   0   0
7701.96   0   0
7702.96   0   0
7703.96   0   0
7704.96   0   0
7705.96   0   0
7706.96   0   0
7707.96   0   0
7708.96   0   0
7709.96   0   0
7710.96   0   0
7711.96   0   0
7712.96   0   0
7713.96   0   0
7714.96   0   0
7715.96   0   0
7716.96   0   0
7717.96   0   0
7718.96   0   0
7719.96   0   0
7720.96   0   0
7721.96   0   0
7722.96   0   0
7723.96   0   0
7724.96   0   0
7725.96   0   0
7726.96   0   0
7727.96   0   0
7728.96   0   0
7729.96   0   0
7730.96   0   0
7731.96   0   0
7732.96   0   0
7733.96   0   0
7734.96   0   0
7735.96   0   0
7736.96   0   0
7737.96   0   0
7738.96   0   0
7739.96   0   0
7740.96   0   0
7741.96   0   0
7742.96   0   0
7743.96   0   0
7744.96   0   0
7745.96   0   0
7746.96   0   0
7747.96   0   0
7748.96   0   0
7749.96   0   0
7750.96   0   0
7751.96   0   0
7752.96   0   0
7753.96   0   0
7754.96   0   0
7755.96   0   0
7756.96   0   0
7757.96   0   0
7758.96   0   0
7759.96   0   0
7760.96   0   0
7761.96   0   0
7762.97   0   0
7763.97   0   0
7764.97   0   0
7765.97   0   0
7766.97   0   0
7767.97   0   0
7768.97   0   0
7769.97   0   0
7770.97   0   0
7771.97   0   0
7772.97   0   0
7773.97   0   0
7774.97   0   0
7775.97   0   0
7776.97   0   0
7777.97   0   0
7778.97   0   0
7779.97   0   0
7780.97   0   0
7781.97   0   0
7782.97   0   0
7783.97   0   0
7784.97   0   0
7785.97   0   0
7786.97   0   0
7787.97   0   0
7788.97   0   0
7789.97   0   0
7790.97   0   0
7791.97   0   0
7792.97   0   0
7793.97   0   0
7794.97   0   0
7795.97   0   0
7796.97   0   0
7797.97   0   0
7798.97   0   0
7799.97   0   0
7800.97   0   0
7801.97   0   0
7802.97   0   0
7803.97   0   0
7804.97   0   0
7805.97   0   0
7806.97   0   0
7807.97   0   0
7808.97   0   0
7809.97   0   0
7810.97   0   0
7811.97   0   0
7812.97   0   0
7813.97   0   0
7814.97   0   0
7815.97   0   0
7816.97   0   0
7817.97   0   0
7818.97   0   0
7819.97   0   0
7820.97   0   0
7821.97   0   0
7822.97   0   0
7823.97   0   0
7824.97   0   0
7825.97   0   0
7826.97   0   0
7827.97   0   0
7828.97   0   0
7829.97   0   0
7830.98   0   0
7831.98   0   0
7832.98   0   0
7833.98   0   0
7834.98   0   0
7835.98   0   0
7836.98   0   0
7837.98   0   0
7838.98   0   0
7839.98   0   0
7840.98   0   0
7841.98   0   0
7842.98   0   0
7843.98   0   0
7844.98   0   0
7845.98   0   0
7846.98   0   0
7847.98   0   0
7848.98   0   0
7849.98   0   0
7850.98   0   0
7851.98   0   0
7852.98   0   0
7853.98   0   0
7854.98   0   0
7855.98   0   0
7856.98   0   0
7857.98   0   0
7858.98   0   0
7859.98   0   0
7860.98   0   0
7861.98   0   0
7862.98   0   0
7863.98   0   0
7864.98   0   0
7865.98   0   0
7866.98   0   0
7867.98   0   0
7868.98   0   0
7869.98   0   0
7870.98   0   0
7871.98   0   0
7872.98   0   0
7873.98   0   0
7874.98   0   0
7875.98   0   0
7876.98   0   0
7877.98   0   0
7878.98   0   0
7879.98   0   0
7880.98   0   0
7881.98   0   0
7882.98   0   0
7883.98   0   0
7884.98   0   0
7885.98   0   0
7886.98   0   0
7887.98   0   0
7888.98   0   0
7889.98   0   0
7890.98   0   0
7891.98   0   0
7892.98   0   0
7893.98   0   0
7894.98   0   0
7895.98   0   0
7896.98   0   0
7897.98   0   0
7898.99   0   0
7899.99   0   0
7900.99   0   0
7901.99   0   0
7902.99   0   0
7903.99   0   0
7904.99   0   0
7905.99   0   0
7906.99   0   0
7907.99   0   0
7908.99   0   0
7909.99   0   0
7910.99   0   0
7911.99   0   0
7912.99   0   0
7913.99   0   0
7914.99   0   0
7915.99   0   0
7916.99   0   0
7917.99   0   0
7918.99   0   0
7919.99   0   0
7920.99   0   0
7921.99   0   0
7922.99   0   0
7923.99   0   0
7924.99   0   0
7925.99   0   0
7926.99   0   0
7927.99   0   0
7928.99   0   0
7929.99   0   0
7930.99   0   0
7931.99   0   0
7932.99   0   0
7933.99   0   0
7934.99   0   0
7935.99   0   0
7936.99   0   0
7937.99   0   0
7938.99   0   0
7939.99   0   0
7940.99   0   0
7941.99   0   0
7942.99   0   0
7943.99   0   0
7944.99   0   0
7945.99   0   0
7946.99   0   0
7947.99   0   0
7948.99   0   0
7949.99   0   0
7950.99   0   0
7951.99   0   0
7952.99   0   0
7953.99   0   0
7954.99   0   0
7955.99   0   0
7956.99   0   0
7957.99   0   0
7958.99   0   0
7959.99   0   0
7960.99   0   0
7961.99   0   0
7962.99   0   0
7963.99   0   0
7964.99   0   0
7965.99   0   0
7967   0   0
7968   0   0
7969   0   0
7970   0   0
7971   0   0
7972   0   0
7973   0   0
7974   0   0
7975   0   0
7976   0   0
7977   0   0
7978   0   0
7979   0   0
7980   0   0
7981   0   0
7982   0   0
7983   0   0
7984   0   0
7985   0   0
7986   0   0
7987   0   0
7988   0   0
7989   0   0
7990   0   0
7991   0   0
7992   0   0
7993   0   0
7994   0   0
7995   0   0
7996   0   0
7997   0   0
7998   0   0
7999   0   0
8000   0   0
