0 Branching ratio for S2O      Total        1 branches
Lambda        Total        SO/S
3462.33   2.76E-21   2.76E-21
3463.33   2.79E-21   2.79E-21
3464.33   2.81E-21   2.81E-21
3465.33   2.84E-21   2.84E-21
3466.33   2.87E-21   2.87E-21
3467.33   2.89E-21   2.89E-21
3468.33   2.92E-21   2.92E-21
3469.33   2.95E-21   2.95E-21
3470.33   2.98E-21   2.98E-21
3471.33   3.01E-21   3.01E-21
3472.33   3.04E-21   3.04E-21
3473.33   3.07E-21   3.07E-21
3474.33   3.10E-21   3.10E-21
3475.33   3.14E-21   3.14E-21
3476.33   3.17E-21   3.17E-21
3477.33   3.20E-21   3.20E-21
3478.34   3.23E-21   3.23E-21
3479.34   3.27E-21   3.27E-21
3480.34   3.30E-21   3.30E-21
3481.34   3.34E-21   3.34E-21
3482.34   3.37E-21   3.37E-21
3483.34   3.41E-21   3.41E-21
3484.34   3.44E-21   3.44E-21
3485.34   3.48E-21   3.48E-21
3486.34   3.51E-21   3.51E-21
3487.34   3.55E-21   3.55E-21
3488.34   3.59E-21   3.59E-21
3489.34   3.62E-21   3.62E-21
3490.34   3.66E-21   3.66E-21
3491.34   3.70E-21   3.70E-21
3492.34   3.74E-21   3.74E-21
3493.34   3.78E-21   3.78E-21
3494.34   3.82E-21   3.82E-21
3495.34   3.86E-21   3.86E-21
3496.34   3.90E-21   3.90E-21
3497.34   3.94E-21   3.94E-21
3498.34   3.98E-21   3.98E-21
3499.34   4.02E-21   4.02E-21
3500.34   4.06E-21   4.06E-21
3501.34   4.10E-21   4.10E-21
3502.34   4.14E-21   4.14E-21
3503.34   4.18E-21   4.18E-21
3504.34   4.23E-21   4.23E-21
3505.34   4.27E-21   4.27E-21
3506.34   4.32E-21   4.32E-21
3507.34   4.36E-21   4.36E-21
3508.34   4.40E-21   4.40E-21
3509.34   4.45E-21   4.45E-21
3510.34   4.49E-21   4.49E-21
3511.34   4.54E-21   4.54E-21
3512.34   4.58E-21   4.58E-21
3513.34   4.63E-21   4.63E-21
3514.34   4.67E-21   4.67E-21
3515.34   4.72E-21   4.72E-21
3516.34   4.77E-21   4.77E-21
3517.34   4.81E-21   4.81E-21
3518.34   4.86E-21   4.86E-21
3519.34   4.91E-21   4.91E-21
3520.34   4.96E-21   4.96E-21
3521.34   5.00E-21   5.00E-21
3522.34   5.05E-21   5.05E-21
3523.34   5.10E-21   5.10E-21
3524.34   5.15E-21   5.15E-21
3525.34   5.20E-21   5.20E-21
3526.34   5.25E-21   5.25E-21
3527.34   5.30E-21   5.30E-21
3528.34   5.35E-21   5.35E-21
3529.34   5.40E-21   5.40E-21
3530.34   5.45E-21   5.45E-21
3531.34   5.51E-21   5.51E-21
3532.34   5.56E-21   5.56E-21
3533.34   5.61E-21   5.61E-21
3534.34   5.66E-21   5.66E-21
3535.34   5.71E-21   5.71E-21
3536.34   5.76E-21   5.76E-21
3537.34   5.82E-21   5.82E-21
3538.34   5.87E-21   5.87E-21
3539.34   5.92E-21   5.92E-21
3540.34   5.98E-21   5.98E-21
3541.34   6.03E-21   6.03E-21
3542.34   6.09E-21   6.09E-21
3543.34   6.14E-21   6.14E-21
3544.34   6.20E-21   6.20E-21
3545.34   6.25E-21   6.25E-21
3546.35   6.31E-21   6.31E-21
3547.35   6.37E-21   6.37E-21
3548.35   6.42E-21   6.42E-21
3549.35   6.48E-21   6.48E-21
3550.35   6.53E-21   6.53E-21
3551.35   6.59E-21   6.59E-21
3552.35   6.65E-21   6.65E-21
3553.35   6.71E-21   6.71E-21
3554.35   6.76E-21   6.76E-21
3555.35   6.82E-21   6.82E-21
3556.35   6.88E-21   6.88E-21
3557.35   6.94E-21   6.94E-21
3558.35   7.00E-21   7.00E-21
3559.35   7.06E-21   7.06E-21
3560.35   7.12E-21   7.12E-21
3561.35   7.18E-21   7.18E-21
3562.35   7.24E-21   7.24E-21
3563.35   7.30E-21   7.30E-21
3564.35   7.36E-21   7.36E-21
3565.35   7.42E-21   7.42E-21
3566.35   7.48E-21   7.48E-21
3567.35   7.54E-21   7.54E-21
3568.35   7.60E-21   7.60E-21
3569.35   7.66E-21   7.66E-21
3570.35   7.72E-21   7.72E-21
3571.35   7.78E-21   7.78E-21
3572.35   7.85E-21   7.85E-21
3573.35   7.91E-21   7.91E-21
3574.35   7.97E-21   7.97E-21
3575.35   8.03E-21   8.03E-21
3576.35   8.10E-21   8.10E-21
3577.35   8.16E-21   8.16E-21
3578.35   8.22E-21   8.22E-21
3579.35   8.29E-21   8.29E-21
3580.35   8.35E-21   8.35E-21
3581.35   8.41E-21   8.41E-21
3582.35   8.48E-21   8.48E-21
3583.35   8.54E-21   8.54E-21
3584.35   8.61E-21   8.61E-21
3585.35   8.67E-21   8.67E-21
3586.35   8.73E-21   8.73E-21
3587.35   8.80E-21   8.80E-21
3588.35   8.86E-21   8.86E-21
3589.35   8.93E-21   8.93E-21
3590.35   8.99E-21   8.99E-21
3591.35   9.06E-21   9.06E-21
3592.35   9.12E-21   9.12E-21
3593.35   9.19E-21   9.19E-21
3594.35   9.25E-21   9.25E-21
3595.35   9.32E-21   9.32E-21
3596.35   9.39E-21   9.39E-21
3597.35   9.45E-21   9.45E-21
3598.35   9.52E-21   9.52E-21
3599.35   9.58E-21   9.58E-21
3600.35   9.65E-21   9.65E-21
3601.35   9.72E-21   9.72E-21
3602.35   9.78E-21   9.78E-21
3603.35   9.85E-21   9.85E-21
3604.35   9.92E-21   9.92E-21
3605.35   9.98E-21   9.98E-21
3606.35   1.01E-20   1.01E-20
3607.35   1.01E-20   1.01E-20
3608.35   1.02E-20   1.02E-20
3609.35   1.02E-20   1.02E-20
3610.35   1.03E-20   1.03E-20
3611.35   1.04E-20   1.04E-20
3612.35   1.05E-20   1.05E-20
3613.35   1.05E-20   1.05E-20
3614.36   1.06E-20   1.06E-20
3615.36   1.07E-20   1.07E-20
3616.36   1.07E-20   1.07E-20
3617.36   1.08E-20   1.08E-20
3618.36   1.09E-20   1.09E-20
3619.36   1.09E-20   1.09E-20
3620.36   1.10E-20   1.10E-20
3621.36   1.11E-20   1.11E-20
3622.36   1.11E-20   1.11E-20
3623.36   1.12E-20   1.12E-20
3624.36   1.13E-20   1.13E-20
3625.36   1.13E-20   1.13E-20
3626.36   1.14E-20   1.14E-20
3627.36   1.15E-20   1.15E-20
3628.36   1.15E-20   1.15E-20
3629.36   1.16E-20   1.16E-20
3630.36   1.17E-20   1.17E-20
3631.36   1.17E-20   1.17E-20
3632.36   1.18E-20   1.18E-20
3633.36   1.19E-20   1.19E-20
3634.36   1.19E-20   1.19E-20
3635.36   1.20E-20   1.20E-20
3636.36   1.21E-20   1.21E-20
3637.36   1.21E-20   1.21E-20
3638.36   1.22E-20   1.22E-20
3639.36   1.23E-20   1.23E-20
3640.36   1.24E-20   1.24E-20
3641.36   1.24E-20   1.24E-20
3642.36   1.25E-20   1.25E-20
3643.36   1.26E-20   1.26E-20
3644.36   1.26E-20   1.26E-20
3645.36   1.27E-20   1.27E-20
3646.36   1.28E-20   1.28E-20
3647.36   1.28E-20   1.28E-20
3648.36   1.29E-20   1.29E-20
3649.36   1.30E-20   1.30E-20
3650.36   1.30E-20   1.30E-20
3651.36   1.31E-20   1.31E-20
3652.36   1.32E-20   1.32E-20
3653.36   1.33E-20   1.33E-20
3654.36   1.33E-20   1.33E-20
3655.36   1.34E-20   1.34E-20
3656.36   1.35E-20   1.35E-20
3657.36   1.35E-20   1.35E-20
3658.36   1.36E-20   1.36E-20
3659.36   1.37E-20   1.37E-20
3660.36   1.37E-20   1.37E-20
3661.36   1.38E-20   1.38E-20
3662.36   1.39E-20   1.39E-20
3663.36   1.39E-20   1.39E-20
3664.36   1.40E-20   1.40E-20
3665.36   1.41E-20   1.41E-20
3666.36   1.42E-20   1.42E-20
3667.36   1.42E-20   1.42E-20
3668.36   1.43E-20   1.43E-20
3669.36   1.44E-20   1.44E-20
3670.36   1.44E-20   1.44E-20
3671.36   1.45E-20   1.45E-20
3672.36   1.46E-20   1.46E-20
3673.36   1.46E-20   1.46E-20
3674.36   1.47E-20   1.47E-20
3675.36   1.48E-20   1.48E-20
3676.36   1.48E-20   1.48E-20
3677.36   1.49E-20   1.49E-20
3678.36   1.50E-20   1.50E-20
3679.36   1.51E-20   1.51E-20
3680.36   1.51E-20   1.51E-20
3681.36   1.52E-20   1.52E-20
3682.37   1.53E-20   1.53E-20
3683.37   1.53E-20   1.53E-20
3684.37   1.54E-20   1.54E-20
3685.37   1.55E-20   1.55E-20
3686.37   1.55E-20   1.55E-20
3687.37   1.56E-20   1.56E-20
3688.37   1.57E-20   1.57E-20
3689.37   1.57E-20   1.57E-20
3690.37   1.58E-20   1.58E-20
3691.37   1.59E-20   1.59E-20
3692.37   1.60E-20   1.60E-20
3693.37   1.60E-20   1.60E-20
3694.37   1.61E-20   1.61E-20
3695.37   1.62E-20   1.62E-20
3696.37   1.62E-20   1.62E-20
3697.37   1.63E-20   1.63E-20
3698.37   1.64E-20   1.64E-20
3699.37   1.64E-20   1.64E-20
3700.37   1.65E-20   1.65E-20
3701.37   1.66E-20   1.66E-20
3702.37   1.66E-20   1.66E-20
3703.37   1.67E-20   1.67E-20
3704.37   1.68E-20   1.68E-20
3705.37   1.68E-20   1.68E-20
3706.37   1.69E-20   1.69E-20
3707.37   1.70E-20   1.70E-20
3708.37   1.70E-20   1.70E-20
3709.37   1.71E-20   1.71E-20
3710.37   1.72E-20   1.72E-20
3711.37   1.72E-20   1.72E-20
3712.37   1.73E-20   1.73E-20
3713.37   1.74E-20   1.74E-20
3714.37   1.74E-20   1.74E-20
3715.37   1.75E-20   1.75E-20
3716.37   1.75E-20   1.75E-20
3717.37   1.76E-20   1.76E-20
3718.37   1.77E-20   1.77E-20
3719.37   1.77E-20   1.77E-20
3720.37   1.78E-20   1.78E-20
3721.37   1.79E-20   1.79E-20
3722.37   1.79E-20   1.79E-20
3723.37   1.80E-20   1.80E-20
3724.37   1.80E-20   1.80E-20
3725.37   1.81E-20   1.81E-20
3726.37   1.82E-20   1.82E-20
3727.37   1.82E-20   1.82E-20
3728.37   1.83E-20   1.83E-20
3729.37   1.84E-20   1.84E-20
3730.37   1.84E-20   1.84E-20
3731.37   1.85E-20   1.85E-20
3732.37   1.85E-20   1.85E-20
3733.37   1.86E-20   1.86E-20
3734.37   1.87E-20   1.87E-20
3735.37   1.87E-20   1.87E-20
3736.37   1.88E-20   1.88E-20
3737.37   1.88E-20   1.88E-20
3738.37   1.89E-20   1.89E-20
3739.37   1.89E-20   1.89E-20
3740.37   1.90E-20   1.90E-20
3741.37   1.91E-20   1.91E-20
3742.37   1.91E-20   1.91E-20
3743.37   1.92E-20   1.92E-20
3744.37   1.92E-20   1.92E-20
3745.37   1.93E-20   1.93E-20
3746.37   1.93E-20   1.93E-20
3747.37   1.94E-20   1.94E-20
3748.37   1.94E-20   1.94E-20
3749.37   1.95E-20   1.95E-20
3750.38   1.96E-20   1.96E-20
3751.38   1.96E-20   1.96E-20
3752.38   1.97E-20   1.97E-20
3753.38   1.97E-20   1.97E-20
3754.38   1.98E-20   1.98E-20
3755.38   1.98E-20   1.98E-20
3756.38   1.99E-20   1.99E-20
3757.38   1.99E-20   1.99E-20
3758.38   2.00E-20   2.00E-20
3759.38   2.00E-20   2.00E-20
3760.38   2.01E-20   2.01E-20
3761.38   2.01E-20   2.01E-20
3762.38   2.02E-20   2.02E-20
3763.38   2.02E-20   2.02E-20
3764.38   2.03E-20   2.03E-20
3765.38   2.03E-20   2.03E-20
3766.38   2.04E-20   2.04E-20
3767.38   2.04E-20   2.04E-20
3768.38   2.05E-20   2.05E-20
3769.38   2.05E-20   2.05E-20
3770.38   2.06E-20   2.06E-20
3771.38   2.06E-20   2.06E-20
3772.38   2.06E-20   2.06E-20
3773.38   2.07E-20   2.07E-20
3774.38   2.07E-20   2.07E-20
3775.38   2.08E-20   2.08E-20
3776.38   2.08E-20   2.08E-20
3777.38   2.09E-20   2.09E-20
3778.38   2.09E-20   2.09E-20
3779.38   2.09E-20   2.09E-20
3780.38   2.10E-20   2.10E-20
3781.38   2.10E-20   2.10E-20
3782.38   2.11E-20   2.11E-20
3783.38   2.11E-20   2.11E-20
3784.38   2.11E-20   2.11E-20
3785.38   2.12E-20   2.12E-20
3786.38   2.12E-20   2.12E-20
3787.38   2.13E-20   2.13E-20
3788.38   2.13E-20   2.13E-20
3789.38   2.13E-20   2.13E-20
3790.38   2.14E-20   2.14E-20
3791.38   2.14E-20   2.14E-20
3792.38   2.14E-20   2.14E-20
3793.38   2.15E-20   2.15E-20
3794.38   2.15E-20   2.15E-20
3795.38   2.16E-20   2.16E-20
3796.38   2.16E-20   2.16E-20
3797.38   2.16E-20   2.16E-20
3798.38   2.17E-20   2.17E-20
3799.38   2.17E-20   2.17E-20
3800.38   2.17E-20   2.17E-20
3801.38   2.17E-20   2.17E-20
3802.38   2.18E-20   2.18E-20
3803.38   2.18E-20   2.18E-20
3804.38   2.18E-20   2.18E-20
3805.38   2.19E-20   2.19E-20
3806.38   2.19E-20   2.19E-20
3807.38   2.19E-20   2.19E-20
3808.38   2.19E-20   2.19E-20
3809.38   2.20E-20   2.20E-20
3810.38   2.20E-20   2.20E-20
3811.38   2.20E-20   2.20E-20
3812.38   2.20E-20   2.20E-20
3813.38   2.21E-20   2.21E-20
3814.38   2.21E-20   2.21E-20
3815.38   2.21E-20   2.21E-20
3816.38   2.21E-20   2.21E-20
3817.38   2.22E-20   2.22E-20
3818.39   2.22E-20   2.22E-20
3819.39   2.22E-20   2.22E-20
3820.39   2.22E-20   2.22E-20
3821.39   2.22E-20   2.22E-20
3822.39   2.23E-20   2.23E-20
3823.39   2.23E-20   2.23E-20
3824.39   2.23E-20   2.23E-20
3825.39   2.23E-20   2.23E-20
3826.39   2.23E-20   2.23E-20
3827.39   2.24E-20   2.24E-20
3828.39   2.24E-20   2.24E-20
3829.39   2.24E-20   2.24E-20
3830.39   2.24E-20   2.24E-20
3831.39   2.24E-20   2.24E-20
3832.39   2.24E-20   2.24E-20
3833.39   2.24E-20   2.24E-20
3834.39   2.24E-20   2.24E-20
3835.39   2.25E-20   2.25E-20
3836.39   2.25E-20   2.25E-20
3837.39   2.25E-20   2.25E-20
3838.39   2.25E-20   2.25E-20
3839.39   2.25E-20   2.25E-20
3840.39   2.25E-20   2.25E-20
3841.39   2.25E-20   2.25E-20
3842.39   2.25E-20   2.25E-20
3843.39   2.25E-20   2.25E-20
3844.39   2.25E-20   2.25E-20
3845.39   2.25E-20   2.25E-20
3846.39   2.25E-20   2.25E-20
3847.39   2.25E-20   2.25E-20
3848.39   2.25E-20   2.25E-20
3849.39   2.25E-20   2.25E-20
3850.39   2.25E-20   2.25E-20
3851.39   2.25E-20   2.25E-20
3852.39   2.25E-20   2.25E-20
3853.39   2.25E-20   2.25E-20
3854.39   2.25E-20   2.25E-20
3855.39   2.25E-20   2.25E-20
3856.39   2.25E-20   2.25E-20
3857.39   2.25E-20   2.25E-20
3858.39   2.25E-20   2.25E-20
3859.39   2.25E-20   2.25E-20
3860.39   2.25E-20   2.25E-20
3861.39   2.25E-20   2.25E-20
3862.39   2.25E-20   2.25E-20
3863.39   2.25E-20   2.25E-20
3864.39   2.25E-20   2.25E-20
3865.39   2.25E-20   2.25E-20
3866.39   2.25E-20   2.25E-20
3867.39   2.25E-20   2.25E-20
3868.39   2.25E-20   2.25E-20
3869.39   2.24E-20   2.24E-20
3870.39   2.24E-20   2.24E-20
3871.39   2.24E-20   2.24E-20
3872.39   2.24E-20   2.24E-20
3873.39   2.24E-20   2.24E-20
3874.39   2.24E-20   2.24E-20
3875.39   2.24E-20   2.24E-20
3876.39   2.24E-20   2.24E-20
3877.39   2.24E-20   2.24E-20
3878.39   2.23E-20   2.23E-20
3879.39   2.23E-20   2.23E-20
3880.39   2.23E-20   2.23E-20
3881.39   2.23E-20   2.23E-20
3882.39   2.23E-20   2.23E-20
3883.39   2.23E-20   2.23E-20
3884.39   2.23E-20   2.23E-20
3885.39   2.22E-20   2.22E-20
3886.40   2.22E-20   2.22E-20
3887.40   2.22E-20   2.22E-20
3888.40   2.22E-20   2.22E-20
3889.40   2.22E-20   2.22E-20
3890.40   2.22E-20   2.22E-20
3891.40   2.21E-20   2.21E-20
3892.40   2.21E-20   2.21E-20
3893.40   2.21E-20   2.21E-20
3894.40   2.21E-20   2.21E-20
3895.40   2.21E-20   2.21E-20
3896.40   2.21E-20   2.21E-20
3897.40   2.20E-20   2.20E-20
3898.40   2.20E-20   2.20E-20
3899.40   2.20E-20   2.20E-20
3900.40   2.20E-20   2.20E-20
3901.40   2.20E-20   2.20E-20
3902.40   2.20E-20   2.20E-20
3903.40   2.19E-20   2.19E-20
3904.40   2.19E-20   2.19E-20
3905.40   2.19E-20   2.19E-20
3906.40   2.19E-20   2.19E-20
3907.40   2.19E-20   2.19E-20
3908.40   2.19E-20   2.19E-20
3909.40   2.18E-20   2.18E-20
3910.40   2.18E-20   2.18E-20
3911.40   2.18E-20   2.18E-20
3912.40   2.18E-20   2.18E-20
3913.40   2.18E-20   2.18E-20
3914.40   2.17E-20   2.17E-20
3915.40   2.17E-20   2.17E-20
3916.40   2.17E-20   2.17E-20
3917.40   2.17E-20   2.17E-20
3918.40   2.17E-20   2.17E-20
3919.40   2.17E-20   2.17E-20
3920.40   2.16E-20   2.16E-20
3921.40   2.16E-20   2.16E-20
3922.40   2.16E-20   2.16E-20
3923.40   2.16E-20   2.16E-20
3924.40   2.16E-20   2.16E-20
3925.40   2.16E-20   2.16E-20
3926.40   2.15E-20   2.15E-20
3927.40   2.15E-20   2.15E-20
3928.40   2.15E-20   2.15E-20
3929.40   2.15E-20   2.15E-20
3930.40   2.15E-20   2.15E-20
3931.40   2.15E-20   2.15E-20
3932.40   2.14E-20   2.14E-20
3933.40   2.14E-20   2.14E-20
3934.40   2.14E-20   2.14E-20
3935.40   2.14E-20   2.14E-20
3936.40   2.14E-20   2.14E-20
3937.40   2.14E-20   2.14E-20
3938.40   2.14E-20   2.14E-20
3939.40   2.13E-20   2.13E-20
3940.40   2.13E-20   2.13E-20
3941.40   2.13E-20   2.13E-20
3942.40   2.13E-20   2.13E-20
3943.40   2.13E-20   2.13E-20
3944.40   2.13E-20   2.13E-20
3945.40   2.13E-20   2.13E-20
3946.40   2.13E-20   2.13E-20
3947.40   2.12E-20   2.12E-20
3948.40   2.12E-20   2.12E-20
3949.40   2.12E-20   2.12E-20
3950.40   2.12E-20   2.12E-20
3951.40   2.12E-20   2.12E-20
3952.40   2.12E-20   2.12E-20
3953.40   2.12E-20   2.12E-20
3954.41   2.12E-20   2.12E-20
3955.41   2.12E-20   2.12E-20
3956.41   2.11E-20   2.11E-20
3957.41   2.11E-20   2.11E-20
3958.41   2.11E-20   2.11E-20
3959.41   2.11E-20   2.11E-20
3960.41   2.11E-20   2.11E-20
3961.41   2.11E-20   2.11E-20
3962.41   2.11E-20   2.11E-20
3963.41   2.11E-20   2.11E-20
3964.41   2.11E-20   2.11E-20
3965.41   2.11E-20   2.11E-20
3966.41   2.10E-20   2.10E-20
3967.41   2.10E-20   2.10E-20
3968.41   2.10E-20   2.10E-20
3969.41   2.10E-20   2.10E-20
3970.41   2.10E-20   2.10E-20
3971.41   2.10E-20   2.10E-20
3972.41   2.10E-20   2.10E-20
3973.41   2.10E-20   2.10E-20
3974.41   2.10E-20   2.10E-20
3975.41   2.10E-20   2.10E-20
3976.41   2.10E-20   2.10E-20
3977.41   2.10E-20   2.10E-20
3978.41   2.10E-20   2.10E-20
3979.41   2.09E-20   2.09E-20
3980.41   2.09E-20   2.09E-20
3981.41   2.09E-20   2.09E-20
3982.41   2.09E-20   2.09E-20
3983.41   2.09E-20   2.09E-20
3984.41   2.09E-20   2.09E-20
3985.41   2.09E-20   2.09E-20
3986.41   2.09E-20   2.09E-20
3987.41   2.09E-20   2.09E-20
3988.41   2.09E-20   2.09E-20
3989.41   2.09E-20   2.09E-20
3990.41   2.09E-20   2.09E-20
3991.41   2.09E-20   2.09E-20
3992.41   2.09E-20   2.09E-20
3993.41   2.08E-20   2.08E-20
3994.41   2.08E-20   2.08E-20
3995.41   2.08E-20   2.08E-20
3996.41   2.08E-20   2.08E-20
3997.41   2.08E-20   2.08E-20
3998.41   2.08E-20   2.08E-20
3999.41   2.08E-20   2.08E-20
4000.41   2.08E-20   2.08E-20
4001.41   2.08E-20   2.08E-20
4002.41   2.08E-20   2.08E-20
4003.41   2.08E-20   2.08E-20
4004.41   2.08E-20   2.08E-20
4005.41   2.08E-20   2.08E-20
4006.41   2.08E-20   2.08E-20
4007.41   2.07E-20   2.07E-20
4008.41   2.07E-20   2.07E-20
4009.41   2.07E-20   2.07E-20
4010.41   2.07E-20   2.07E-20
4011.41   2.07E-20   2.07E-20
4012.41   2.07E-20   2.07E-20
4013.41   2.07E-20   2.07E-20
4014.41   2.07E-20   2.07E-20
4015.41   2.07E-20   2.07E-20
4016.41   2.07E-20   2.07E-20
4017.41   2.07E-20   2.07E-20
4018.41   2.07E-20   2.07E-20
4019.41   2.06E-20   2.06E-20
4020.41   2.06E-20   2.06E-20
4021.41   2.06E-20   2.06E-20
4022.42   2.06E-20   2.06E-20
4023.42   2.06E-20   2.06E-20
4024.42   2.06E-20   2.06E-20
4025.42   2.06E-20   2.06E-20
4026.42   2.06E-20   2.06E-20
4027.42   2.06E-20   2.06E-20
4028.42   2.06E-20   2.06E-20
4029.42   2.05E-20   2.05E-20
4030.42   2.05E-20   2.05E-20
4031.42   2.05E-20   2.05E-20
4032.42   2.05E-20   2.05E-20
4033.42   2.05E-20   2.05E-20
4034.42   2.05E-20   2.05E-20
4035.42   2.05E-20   2.05E-20
4036.42   2.05E-20   2.05E-20
4037.42   2.05E-20   2.05E-20
4038.42   2.05E-20   2.05E-20
4039.42   2.04E-20   2.04E-20
4040.42   2.04E-20   2.04E-20
4041.42   2.04E-20   2.04E-20
4042.42   2.04E-20   2.04E-20
4043.42   2.04E-20   2.04E-20
4044.42   2.04E-20   2.04E-20
4045.42   2.04E-20   2.04E-20
4046.42   2.04E-20   2.04E-20
4047.42   2.03E-20   2.03E-20
4048.42   2.03E-20   2.03E-20
4049.42   2.03E-20   2.03E-20
4050.42   2.03E-20   2.03E-20
4051.42   2.03E-20   2.03E-20
4052.42   2.03E-20   2.03E-20
4053.42   2.03E-20   2.03E-20
4054.42   2.03E-20   2.03E-20
4055.42   2.02E-20   2.02E-20
4056.42   2.02E-20   2.02E-20
4057.42   2.02E-20   2.02E-20
4058.42   2.02E-20   2.02E-20
4059.42   2.02E-20   2.02E-20
4060.42   2.02E-20   2.02E-20
4061.42   2.02E-20   2.02E-20
4062.42   2.01E-20   2.01E-20
4063.42   2.01E-20   2.01E-20
4064.42   2.01E-20   2.01E-20
4065.42   2.01E-20   2.01E-20
4066.42   2.01E-20   2.01E-20
4067.42   2.01E-20   2.01E-20
4068.42   2.00E-20   2.00E-20
4069.42   2.00E-20   2.00E-20
4070.42   2.00E-20   2.00E-20
4071.42   2.00E-20   2.00E-20
4072.42   2.00E-20   2.00E-20
4073.42   2.00E-20   2.00E-20
4074.42   1.99E-20   1.99E-20
4075.42   1.99E-20   1.99E-20
4076.42   1.99E-20   1.99E-20
4077.42   1.99E-20   1.99E-20
4078.42   1.99E-20   1.99E-20
4079.42   1.99E-20   1.99E-20
4080.42   1.98E-20   1.98E-20
4081.42   1.98E-20   1.98E-20
4082.42   1.98E-20   1.98E-20
4083.42   1.98E-20   1.98E-20
4084.42   1.98E-20   1.98E-20
4085.42   1.97E-20   1.97E-20
4086.42   1.97E-20   1.97E-20
4087.42   1.97E-20   1.97E-20
4088.42   1.97E-20   1.97E-20
4089.42   1.97E-20   1.97E-20
4090.43   1.97E-20   1.97E-20
4091.43   1.96E-20   1.96E-20
4092.43   1.96E-20   1.96E-20
4093.43   1.96E-20   1.96E-20
4094.43   1.96E-20   1.96E-20
4095.43   1.95E-20   1.95E-20
4096.43   1.95E-20   1.95E-20
4097.43   1.95E-20   1.95E-20
4098.43   1.95E-20   1.95E-20
4099.43   1.95E-20   1.95E-20
4100.43   1.94E-20   1.94E-20
4101.43   1.94E-20   1.94E-20
4102.43   1.94E-20   1.94E-20
4103.43   1.94E-20   1.94E-20
4104.43   1.94E-20   1.94E-20
4105.43   1.93E-20   1.93E-20
4106.43   1.93E-20   1.93E-20
4107.43   1.93E-20   1.93E-20
4108.43   1.93E-20   1.93E-20
4109.43   1.92E-20   1.92E-20
4110.43   1.92E-20   1.92E-20
4111.43   1.92E-20   1.92E-20
4112.43   1.92E-20   1.92E-20
4113.43   1.91E-20   1.91E-20
4114.43   1.91E-20   1.91E-20
4115.43   1.91E-20   1.91E-20
4116.43   1.91E-20   1.91E-20
4117.43   1.90E-20   1.90E-20
4118.43   1.90E-20   1.90E-20
4119.43   1.90E-20   1.90E-20
4120.43   1.90E-20   1.90E-20
4121.43   1.89E-20   1.89E-20
4122.43   1.89E-20   1.89E-20
4123.43   1.89E-20   1.89E-20
4124.43   1.89E-20   1.89E-20
4125.43   1.88E-20   1.88E-20
4126.43   1.88E-20   1.88E-20
4127.43   1.88E-20   1.88E-20
4128.43   1.88E-20   1.88E-20
4129.43   1.87E-20   1.87E-20
4130.43   1.87E-20   1.87E-20
4131.43   1.87E-20   1.87E-20
4132.43   1.86E-20   1.86E-20
4133.43   1.86E-20   1.86E-20
4134.43   1.86E-20   1.86E-20
4135.43   1.85E-20   1.85E-20
4136.43   1.85E-20   1.85E-20
4137.43   1.85E-20   1.85E-20
4138.43   1.85E-20   1.85E-20
4139.43   1.84E-20   1.84E-20
4140.43   1.84E-20   1.84E-20
4141.43   1.84E-20   1.84E-20
4142.43   1.83E-20   1.83E-20
4143.43   1.83E-20   1.83E-20
4144.43   1.83E-20   1.83E-20
4145.43   1.82E-20   1.82E-20
4146.43   1.82E-20   1.82E-20
4147.43   1.82E-20   1.82E-20
4148.43   1.82E-20   1.82E-20
4149.43   1.81E-20   1.81E-20
4150.43   1.81E-20   1.81E-20
4151.43   1.81E-20   1.81E-20
4152.43   1.80E-20   1.80E-20
4153.43   1.80E-20   1.80E-20
4154.43   1.80E-20   1.80E-20
4155.43   1.79E-20   1.79E-20
4156.43   1.79E-20   1.79E-20
4157.43   1.79E-20   1.79E-20
4158.44   1.78E-20   1.78E-20
4159.44   1.78E-20   1.78E-20
4160.44   1.78E-20   1.78E-20
4161.44   1.77E-20   1.77E-20
4162.44   1.77E-20   1.77E-20
4163.44   1.76E-20   1.76E-20
4164.44   1.76E-20   1.76E-20
4165.44   1.76E-20   1.76E-20
4166.44   1.75E-20   1.75E-20
4167.44   1.75E-20   1.75E-20
4168.44   1.75E-20   1.75E-20
4169.44   1.74E-20   1.74E-20
4170.44   1.74E-20   1.74E-20
4171.44   1.74E-20   1.74E-20
4172.44   1.73E-20   1.73E-20
4173.44   1.73E-20   1.73E-20
4174.44   1.73E-20   1.73E-20
4175.44   1.72E-20   1.72E-20
4176.44   1.72E-20   1.72E-20
4177.44   1.71E-20   1.71E-20
4178.44   1.71E-20   1.71E-20
