0          References for Cross Section of NO3       Total   
Cross section:                                                                  
Lambda = 0.6-630. A                                                             
   Synthesized from atomic cross sections                                       
   Barfield, W. D., Koontz, G. D., Huebner W. F. (1972)                         
   J. Quant. Spectr. Rad. Trans. 12, 1409                                       
Lambda = 915.-3980. A                                                           
   Assumed to be the same cross section as NO2                                  
Lambda = 4000.-7030. A                                                          
   Graham, R. A., Johnston, H. S. (1978)                                        
   J. Chem. Phys. 82, 254                                                       
                                                                                
0          References for Cross Section of NO3       NO2/O   
Branching ratio:                                                                
Lambda = 5820.-6320. A                                                          
   Magnotta, F., Johnston, H. S. (1980)                                         
   Geophys. Res. Lett. 7, 769                                                   
                                                                                
0 Branching ratio for NO3      Total        2 branches
 Lambda  Total   NO2/O    NO/O2   
 5690.0 2.63E-18 2.63E-18 0.00E+00
 5700.0 2.53E-18 2.53E-18 0.00E+00
 5710.0 2.51E-18 2.51E-18 0.00E+00
 5720.0 2.48E-18 2.48E-18 0.00E+00
 5730.0 2.47E-18 2.47E-18 0.00E+00
 5740.0 2.55E-18 2.55E-18 0.00E+00
 5750.0 2.70E-18 2.70E-18 0.00E+00
 5760.0 2.92E-18 2.92E-18 0.00E+00
 5770.0 3.05E-18 3.05E-18 0.00E+00
 5780.0 3.03E-18 3.03E-18 0.00E+00
 5790.0 2.94E-18 2.94E-18 0.00E+00
 5800.0 2.99E-18 2.99E-18 0.00E+00
 5810.0 3.20E-18 2.88E-18 3.20E-19
 5820.0 3.10E-18 2.48E-18 6.20E-19
 5830.0 2.68E-18 1.88E-18 8.04E-19
 5840.0 2.47E-18 1.48E-18 9.88E-19
 5850.0 2.46E-18 1.23E-18 1.23E-18
 5860.0 2.75E-18 1.10E-18 1.65E-18
 5870.0 3.48E-18 1.04E-18 2.44E-18
 5880.0 4.48E-18 8.96E-19 3.58E-18
 5890.0 5.52E-18 5.52E-19 4.97E-18
 5900.0 5.67E-18 0.00E+00 5.67E-18
 5910.0 5.19E-18 0.00E+00 5.19E-18
 5920.0 4.83E-18 0.00E+00 4.83E-18
 5930.0 4.32E-18 0.00E+00 4.32E-18
 5940.0 3.92E-18 0.00E+00 3.92E-18
 5950.0 3.91E-18 0.00E+00 3.91E-18
 5960.0 4.16E-18 0.00E+00 4.16E-18
 5970.0 4.09E-18 0.00E+00 4.09E-18
 5980.0 3.54E-18 0.00E+00 3.54E-18
 5990.0 2.89E-18 0.00E+00 2.89E-18
 6000.0 2.45E-18 0.00E+00 2.45E-18
 6010.0 2.45E-18 0.00E+00 2.45E-18
 6020.0 2.84E-18 0.00E+00 2.84E-18
 6030.0 3.39E-18 0.00E+00 3.39E-18
 6040.0 4.00E-18 0.00E+00 4.00E-18
 6050.0 4.18E-18 0.00E+00 4.18E-18
 6060.0 3.38E-18 0.00E+00 3.38E-18
 6070.0 2.32E-18 0.00E+00 2.32E-18
 6080.0 1.59E-18 0.00E+00 1.59E-18
 6090.0 1.33E-18 0.00E+00 1.33E-18
 6100.0 1.35E-18 0.00E+00 1.35E-18
 6110.0 1.43E-18 0.00E+00 1.43E-18
 6120.0 1.69E-18 0.00E+00 1.69E-18
 6130.0 2.17E-18 0.00E+00 2.17E-18
 6140.0 2.24E-18 0.00E+00 2.24E-18
 6150.0 1.99E-18 0.00E+00 1.99E-18
 6160.0 1.74E-18 0.00E+00 1.74E-18
 6170.0 1.67E-18 0.00E+00 1.67E-18
 6180.0 1.83E-18 0.00E+00 1.83E-18
 6190.0 2.02E-18 0.00E+00 2.02E-18
 6200.0 2.47E-18 0.00E+00 2.47E-18
 6210.0 3.98E-18 0.00E+00 3.98E-18
 6220.0 7.61E-18 0.00E+00 7.61E-18
 6230.0 1.20E-17 0.00E+00 1.20E-17
 6240.0 1.17E-17 0.00E+00 1.17E-17
 6250.0 8.65E-18 0.00E+00 8.65E-18
 6260.0 7.00E-18 0.00E+00 7.00E-18
 6270.0 6.90E-18 0.00E+00 6.90E-18
 6280.0 6.89E-18 0.00E+00 6.89E-18
 6290.0 6.70E-18 0.00E+00 6.70E-18
 6300.0 6.41E-18 0.00E+00 6.41E-18
 6310.0 5.02E-18 0.00E+00 5.02E-18
 6320.0 3.27E-18 0.00E+00 3.27E-18
 6330.0 1.99E-18 0.00E+00 1.99E-18
 6340.0 1.32E-18 0.00E+00 1.32E-18
 6350.0 1.06E-18 0.00E+00 1.06E-18
 6360.0 1.23E-18 0.00E+00 1.23E-18
 6370.0 1.64E-18 0.00E+00 1.64E-18
 6380.0 1.76E-18 0.00E+00 1.76E-18
 6390.0 1.34E-18 0.00E+00 1.34E-18
 6400.0 9.80E-19 0.00E+00 9.80E-19
 6410.0 7.80E-19 0.00E+00 7.80E-19
 6420.0 6.80E-19 0.00E+00 6.80E-19
 6430.0 6.90E-19 0.00E+00 6.90E-19
 6440.0 7.10E-19 0.00E+00 7.10E-19
 6450.0 6.70E-19 0.00E+00 6.70E-19
 6460.0 5.60E-19 0.00E+00 5.60E-19
 6470.0 4.90E-19 0.00E+00 4.90E-19
 6480.0 4.80E-19 0.00E+00 4.80E-19
 6490.0 3.70E-19 0.00E+00 3.70E-19
 6500.0 3.20E-19 0.00E+00 3.20E-19
 6510.0 3.30E-19 0.00E+00 3.30E-19
 6520.0 3.90E-19 0.00E+00 3.90E-19
 6530.0 4.70E-19 0.00E+00 4.70E-19
 6540.0 5.70E-19 0.00E+00 5.70E-19
 6550.0 6.90E-19 0.00E+00 6.90E-19
 6560.0 8.90E-19 0.00E+00 8.90E-19
 6570.0 1.18E-18 0.00E+00 1.18E-18
 6580.0 1.68E-18 0.00E+00 1.68E-18
 6590.0 2.76E-18 0.00E+00 2.76E-18
 6600.0 5.12E-18 0.00E+00 5.12E-18
 6610.0 1.02E-17 0.00E+00 1.02E-17
 6620.0 1.71E-17 0.00E+00 1.71E-17
 6630.0 1.70E-17 0.00E+00 1.70E-17
 6640.0 1.15E-17 0.00E+00 1.15E-17
 6650.0 7.35E-18 0.00E+00 7.35E-18
 6660.0 4.86E-18 0.00E+00 4.86E-18
 6670.0 2.97E-18 0.00E+00 2.97E-18
 6680.0 1.75E-18 0.00E+00 1.75E-18
 6690.0 1.07E-18 0.00E+00 1.07E-18
 6700.0 7.50E-19 0.00E+00 7.50E-19
 6710.0 6.00E-19 0.00E+00 6.00E-19
 6720.0 5.70E-19 0.00E+00 5.70E-19
 6730.0 4.70E-19 0.00E+00 4.70E-19
 6740.0 3.60E-19 0.00E+00 3.60E-19
 6750.0 3.00E-19 0.00E+00 3.00E-19
 6760.0 3.10E-19 0.00E+00 3.10E-19
 6770.0 4.00E-19 0.00E+00 4.00E-19
 6780.0 5.50E-19 0.00E+00 5.50E-19
 6790.0 5.90E-19 0.00E+00 5.90E-19
 6800.0 4.90E-19 0.00E+00 4.90E-19
 6810.0 3.50E-19 0.00E+00 3.50E-19
 6820.0 2.50E-19 0.00E+00 2.50E-19
 6830.0 1.60E-19 0.00E+00 1.60E-19
 6840.0 9.00E-20 0.00E+00 9.00E-20
 6850.0 5.00E-20 0.00E+00 5.00E-20
 6860.0 3.00E-20 0.00E+00 3.00E-20
 6870.0 2.00E-20 0.00E+00 2.00E-20
 6880.0 4.00E-20 0.00E+00 4.00E-20
 6890.0 2.00E-20 0.00E+00 2.00E-20
 6900.0 1.00E-20 0.00E+00 1.00E-20
 6910.0 5.00E-21 0.00E+00 5.00E-21
 6920.0 5.00E-21 0.00E+00 5.00E-21
 6930.0 1.00E-20 0.00E+00 1.00E-20
 6940.0 1.00E-20 0.00E+00 1.00E-20
 6950.0 2.00E-20 0.00E+00 2.00E-20
 6960.0 4.00E-20 0.00E+00 4.00E-20
 6970.0 4.00E-20 0.00E+00 4.00E-20
 6980.0 4.00E-20 0.00E+00 4.00E-20
 6990.0 4.00E-20 0.00E+00 4.00E-20
 7000.0 3.00E-20 0.00E+00 3.00E-20
 7010.0 2.00E-20 0.00E+00 2.00E-20
 7020.0 2.00E-20 0.00E+00 2.00E-20
 7030.0 1.00E-20 0.00E+00 1.00E-20
90000.0 1.00E-35 0.00E+00 1.00E-35
