0 Branching ratio for CHO      Total        1 branches
Lambda        Total        H/CO
1931.11      0.00E+00      0.00E+00
1932.11      0.00E+00      0.00E+00
1933.11      0.00E+00      0.00E+00
1934.11      0.00E+00      0.00E+00
1935.11      0.00E+00      0.00E+00
1936.11      0.00E+00      0.00E+00
1937.11      0.00E+00      0.00E+00
1938.11      0.00E+00      0.00E+00
1939.11      0.00E+00      0.00E+00
1940.11      0.00E+00      0.00E+00
1941.11      0.00E+00      0.00E+00
1942.11      0.00E+00      0.00E+00
1943.11      0.00E+00      0.00E+00
1944.11      0.00E+00      0.00E+00
1945.11      0.00E+00      0.00E+00
1946.11      0.00E+00      0.00E+00
1947.11      0.00E+00      0.00E+00
1948.11      0.00E+00      0.00E+00
1949.11      0.00E+00      0.00E+00
1950.11      2.20E-18      2.20E-18
1951.11      2.20E-18      2.20E-18
1952.11      2.20E-18      2.20E-18
1953.11      2.20E-18      2.20E-18
1954.11      2.20E-18      2.20E-18
1955.11      2.20E-18      2.20E-18
1956.11      2.20E-18      2.20E-18
1957.11      2.20E-18      2.20E-18
1958.11      2.20E-18      2.20E-18
1959.11      2.20E-18      2.20E-18
1960.11      2.21E-18      2.21E-18
1961.11      2.21E-18      2.21E-18
1962.11      2.21E-18      2.21E-18
1963.11      2.21E-18      2.21E-18
1964.11      2.21E-18      2.21E-18
1965.11      2.21E-18      2.21E-18
1966.11      2.21E-18      2.21E-18
1967.11      2.21E-18      2.21E-18
1968.11      2.21E-18      2.21E-18
1969.11      2.21E-18      2.21E-18
1970.11      2.21E-18      2.21E-18
1971.11      2.21E-18      2.21E-18
1972.11      2.21E-18      2.21E-18
1973.11      2.21E-18      2.21E-18
1974.11      2.21E-18      2.21E-18
1975.11      2.22E-18      2.22E-18
1976.11      2.22E-18      2.22E-18
1977.11      2.22E-18      2.22E-18
1978.11      2.22E-18      2.22E-18
1979.11      2.22E-18      2.22E-18
1980.11      2.22E-18      2.22E-18
1981.11      2.22E-18      2.22E-18
1982.12      2.22E-18      2.22E-18
1983.12      2.22E-18      2.22E-18
1984.12      2.22E-18      2.22E-18
1985.12      2.23E-18      2.23E-18
1986.12      2.23E-18      2.23E-18
1987.12      2.23E-18      2.23E-18
1988.12      2.23E-18      2.23E-18
1989.12      2.23E-18      2.23E-18
1990.12      2.23E-18      2.23E-18
1991.12      2.23E-18      2.23E-18
1992.12      2.23E-18      2.23E-18
1993.12      2.23E-18      2.23E-18
1994.12      2.23E-18      2.23E-18
1995.12      2.24E-18      2.24E-18
1996.12      2.24E-18      2.24E-18
1997.12      2.24E-18      2.24E-18
1998.12      2.24E-18      2.24E-18
1999.12      2.24E-18      2.24E-18
2000.12      2.24E-18      2.24E-18
2001.12      2.24E-18      2.24E-18
2002.12      2.24E-18      2.24E-18
2003.12      2.24E-18      2.24E-18
2004.12      2.24E-18      2.24E-18
2005.12      2.25E-18      2.25E-18
2006.12      2.25E-18      2.25E-18
2007.12      2.25E-18      2.25E-18
2008.12      2.25E-18      2.25E-18
2009.12      2.25E-18      2.25E-18
2010.12      2.25E-18      2.25E-18
2011.12      2.25E-18      2.25E-18
2012.12      2.25E-18      2.25E-18
2013.12      2.25E-18      2.25E-18
2014.12      2.25E-18      2.25E-18
2015.12      2.26E-18      2.26E-18
2016.12      2.26E-18      2.26E-18
2017.12      2.26E-18      2.26E-18
2018.12      2.26E-18      2.26E-18
2019.12      2.26E-18      2.26E-18
2020.12      2.26E-18      2.26E-18
2021.12      2.26E-18      2.26E-18
2022.12      2.26E-18      2.26E-18
2023.12      2.26E-18      2.26E-18
2024.12      2.26E-18      2.26E-18
2025.12      2.27E-18      2.27E-18
2026.12      2.27E-18      2.27E-18
2027.12      2.27E-18      2.27E-18
2028.12      2.27E-18      2.27E-18
2029.12      2.27E-18      2.27E-18
2030.12      2.27E-18      2.27E-18
2031.12      2.27E-18      2.27E-18
2032.12      2.27E-18      2.27E-18
2033.12      2.27E-18      2.27E-18
2034.12      2.28E-18      2.28E-18
2035.12      2.28E-18      2.28E-18
2036.12      2.28E-18      2.28E-18
2037.12      2.28E-18      2.28E-18
2038.12      2.28E-18      2.28E-18
2039.12      2.28E-18      2.28E-18
2040.12      2.29E-18      2.29E-18
2041.12      2.29E-18      2.29E-18
2042.12      2.29E-18      2.29E-18
2043.12      2.29E-18      2.29E-18
2044.12      2.29E-18      2.29E-18
2045.12      2.29E-18      2.29E-18
2046.12      2.29E-18      2.29E-18
2047.12      2.30E-18      2.30E-18
2048.12      2.30E-18      2.30E-18
2049.12      2.30E-18      2.30E-18
2050.13      2.30E-18      2.30E-18
2051.13      2.30E-18      2.30E-18
2052.13      2.30E-18      2.30E-18
2053.13      2.31E-18      2.31E-18
2054.13      2.31E-18      2.31E-18
2055.13      2.31E-18      2.31E-18
2056.13      2.31E-18      2.31E-18
2057.13      2.31E-18      2.31E-18
2058.13      2.32E-18      2.32E-18
2059.13      2.32E-18      2.32E-18
2060.13      2.32E-18      2.32E-18
2061.13      2.32E-18      2.32E-18
2062.13      2.32E-18      2.32E-18
2063.13      2.33E-18      2.33E-18
2064.13      2.33E-18      2.33E-18
2065.13      2.33E-18      2.33E-18
2066.13      2.33E-18      2.33E-18
2067.13      2.33E-18      2.33E-18
2068.13      2.34E-18      2.34E-18
2069.13      2.34E-18      2.34E-18
2070.13      2.34E-18      2.34E-18
2071.13      2.34E-18      2.34E-18
2072.13      2.35E-18      2.35E-18
2073.13      2.35E-18      2.35E-18
2074.13      2.35E-18      2.35E-18
2075.13      2.35E-18      2.35E-18
2076.13      2.36E-18      2.36E-18
2077.13      2.36E-18      2.36E-18
2078.13      2.36E-18      2.36E-18
2079.13      2.36E-18      2.36E-18
2080.13      2.37E-18      2.37E-18
2081.13      2.37E-18      2.37E-18
2082.13      2.37E-18      2.37E-18
2083.13      2.37E-18      2.37E-18
2084.13      2.38E-18      2.38E-18
2085.13      2.38E-18      2.38E-18
2086.13      2.38E-18      2.38E-18
2087.13      2.38E-18      2.38E-18
2088.13      2.39E-18      2.39E-18
2089.13      2.39E-18      2.39E-18
2090.13      2.39E-18      2.39E-18
2091.13      2.39E-18      2.39E-18
2092.13      2.40E-18      2.40E-18
2093.13      2.40E-18      2.40E-18
2094.13      2.40E-18      2.40E-18
2095.13      2.40E-18      2.40E-18
2096.13      2.41E-18      2.41E-18
2097.13      2.41E-18      2.41E-18
2098.13      2.41E-18      2.41E-18
2099.13      2.41E-18      2.41E-18
2100.13      2.42E-18      2.42E-18
2101.13      2.42E-18      2.42E-18
2102.13      2.42E-18      2.42E-18
2103.13      2.42E-18      2.42E-18
2104.13      2.43E-18      2.43E-18
2105.13      2.43E-18      2.43E-18
2106.13      2.43E-18      2.43E-18
2107.13      2.43E-18      2.43E-18
2108.13      2.44E-18      2.44E-18
2109.13      2.44E-18      2.44E-18
2110.13      2.44E-18      2.44E-18
2111.13      2.44E-18      2.44E-18
2112.13      2.45E-18      2.45E-18
2113.13      2.45E-18      2.45E-18
2114.13      2.45E-18      2.45E-18
2115.13      2.46E-18      2.46E-18
2116.13      2.46E-18      2.46E-18
2117.13      2.46E-18      2.46E-18
2118.14      2.46E-18      2.46E-18
2119.14      2.47E-18      2.47E-18
2120.14      2.47E-18      2.47E-18
2121.14      2.47E-18      2.47E-18
2122.14      2.48E-18      2.48E-18
2123.14      2.48E-18      2.48E-18
2124.14      2.48E-18      2.48E-18
2125.14      2.49E-18      2.49E-18
2126.14      2.49E-18      2.49E-18
2127.14      2.49E-18      2.49E-18
2128.14      2.49E-18      2.49E-18
2129.14      2.50E-18      2.50E-18
2130.14      2.50E-18      2.50E-18
2131.14      2.51E-18      2.51E-18
2132.14      2.51E-18      2.51E-18
2133.14      2.51E-18      2.51E-18
2134.14      2.52E-18      2.52E-18
2135.14      2.52E-18      2.52E-18
2136.14      2.53E-18      2.53E-18
2137.14      2.53E-18      2.53E-18
2138.14      2.54E-18      2.54E-18
2139.14      2.54E-18      2.54E-18
2140.14      2.55E-18      2.55E-18
2141.14      2.55E-18      2.55E-18
2142.14      2.55E-18      2.55E-18
2143.14      2.56E-18      2.56E-18
2144.14      2.56E-18      2.56E-18
2145.14      2.57E-18      2.57E-18
2146.14      2.57E-18      2.57E-18
2147.14      2.58E-18      2.58E-18
2148.14      2.58E-18      2.58E-18
2149.14      2.59E-18      2.59E-18
2150.14      2.59E-18      2.59E-18
2151.14      2.60E-18      2.60E-18
2152.14      2.60E-18      2.60E-18
2153.14      2.61E-18      2.61E-18
2154.14      2.61E-18      2.61E-18
2155.14      2.62E-18      2.62E-18
2156.14      2.62E-18      2.62E-18
2157.14      2.63E-18      2.63E-18
2158.14      2.63E-18      2.63E-18
2159.14      2.64E-18      2.64E-18
2160.14      2.65E-18      2.65E-18
2161.14      2.65E-18      2.65E-18
2162.14      2.66E-18      2.66E-18
2163.14      2.66E-18      2.66E-18
2164.14      2.67E-18      2.67E-18
2165.14      2.67E-18      2.67E-18
2166.14      2.68E-18      2.68E-18
2167.14      2.68E-18      2.68E-18
2168.14      2.69E-18      2.69E-18
2169.14      2.70E-18      2.70E-18
2170.14      2.70E-18      2.70E-18
2171.14      2.71E-18      2.71E-18
2172.14      2.71E-18      2.71E-18
2173.14      2.72E-18      2.72E-18
2174.14      2.72E-18      2.72E-18
2175.14      2.73E-18      2.73E-18
2176.14      2.73E-18      2.73E-18
2177.14      2.74E-18      2.74E-18
2178.14      2.74E-18      2.74E-18
2179.14      2.75E-18      2.75E-18
2180.14      2.76E-18      2.76E-18
2181.14      2.76E-18      2.76E-18
2182.14      2.77E-18      2.77E-18
2183.14      2.77E-18      2.77E-18
2184.14      2.78E-18      2.78E-18
2185.14      2.78E-18      2.78E-18
2186.15      2.79E-18      2.79E-18
2187.15      2.79E-18      2.79E-18
2188.15      2.80E-18      2.80E-18
2189.15      2.81E-18      2.81E-18
2190.15      2.81E-18      2.81E-18
2191.15      2.82E-18      2.82E-18
2192.15      2.83E-18      2.83E-18
2193.15      2.83E-18      2.83E-18
2194.15      2.84E-18      2.84E-18
2195.15      2.85E-18      2.85E-18
2196.15      2.86E-18      2.86E-18
2197.15      2.86E-18      2.86E-18
2198.15      2.87E-18      2.87E-18
2199.15      2.88E-18      2.88E-18
2200.15      2.89E-18      2.89E-18
2201.15      2.89E-18      2.89E-18
2202.15      2.90E-18      2.90E-18
2203.15      2.91E-18      2.91E-18
2204.15      2.92E-18      2.92E-18
2205.15      2.92E-18      2.92E-18
2206.15      2.93E-18      2.93E-18
2207.15      2.94E-18      2.94E-18
2208.15      2.95E-18      2.95E-18
2209.15      2.95E-18      2.95E-18
2210.15      2.96E-18      2.96E-18
2211.15      2.97E-18      2.97E-18
2212.15      2.98E-18      2.98E-18
2213.15      2.99E-18      2.99E-18
2214.15      2.99E-18      2.99E-18
2215.15      3.00E-18      3.00E-18
2216.15      3.01E-18      3.01E-18
2217.15      3.02E-18      3.02E-18
2218.15      3.03E-18      3.03E-18
2219.15      3.03E-18      3.03E-18
2220.15      3.04E-18      3.04E-18
2221.15      3.05E-18      3.05E-18
2222.15      3.06E-18      3.06E-18
2223.15      3.07E-18      3.07E-18
2224.15      3.07E-18      3.07E-18
2225.15      3.08E-18      3.08E-18
2226.15      3.09E-18      3.09E-18
2227.15      3.10E-18      3.10E-18
2228.15      3.11E-18      3.11E-18
2229.15      3.11E-18      3.11E-18
2230.15      3.12E-18      3.12E-18
2231.15      3.13E-18      3.13E-18
2232.15      3.14E-18      3.14E-18
2233.15      3.15E-18      3.15E-18
2234.15      3.16E-18      3.16E-18
2235.15      3.16E-18      3.16E-18
2236.15      3.17E-18      3.17E-18
2237.15      3.18E-18      3.18E-18
2238.15      3.19E-18      3.19E-18
2239.15      3.20E-18      3.20E-18
2240.15      3.21E-18      3.21E-18
2241.15      3.21E-18      3.21E-18
2242.15      3.22E-18      3.22E-18
2243.15      3.23E-18      3.23E-18
2244.15      3.24E-18      3.24E-18
2245.15      3.25E-18      3.25E-18
2246.15      3.26E-18      3.26E-18
2247.15      3.27E-18      3.27E-18
2248.15      3.27E-18      3.27E-18
2249.15      3.28E-18      3.28E-18
2250.15      3.29E-18      3.29E-18
2251.15      3.30E-18      3.30E-18
2252.15      3.31E-18      3.31E-18
2253.15      3.32E-18      3.32E-18
2254.16      3.33E-18      3.33E-18
2255.16      3.34E-18      3.34E-18
2256.16      3.35E-18      3.35E-18
2257.16      3.36E-18      3.36E-18
2258.16      3.37E-18      3.37E-18
2259.16      3.38E-18      3.38E-18
2260.16      3.39E-18      3.39E-18
2261.16      3.40E-18      3.40E-18
2262.16      3.41E-18      3.41E-18
2263.16      3.42E-18      3.42E-18
2264.16      3.42E-18      3.42E-18
2265.16      3.43E-18      3.43E-18
2266.16      3.44E-18      3.44E-18
2267.16      3.45E-18      3.45E-18
2268.16      3.46E-18      3.46E-18
2269.16      3.47E-18      3.47E-18
2270.16      3.48E-18      3.48E-18
2271.16      3.49E-18      3.49E-18
2272.16      3.49E-18      3.49E-18
2273.16      3.50E-18      3.50E-18
2274.16      3.50E-18      3.50E-18
2275.16      3.51E-18      3.51E-18
2276.16      3.52E-18      3.52E-18
2277.16      3.52E-18      3.52E-18
2278.16      3.53E-18      3.53E-18
2279.16      3.53E-18      3.53E-18
2280.16      3.54E-18      3.54E-18
2281.16      3.55E-18      3.55E-18
2282.16      3.55E-18      3.55E-18
2283.16      3.56E-18      3.56E-18
2284.16      3.56E-18      3.56E-18
2285.16      3.57E-18      3.57E-18
2286.16      3.58E-18      3.58E-18
2287.16      3.58E-18      3.58E-18
2288.16      3.59E-18      3.59E-18
2289.16      3.59E-18      3.59E-18
2290.16      3.60E-18      3.60E-18
2291.16      3.60E-18      3.60E-18
2292.16      3.60E-18      3.60E-18
2293.16      3.60E-18      3.60E-18
2294.16      3.60E-18      3.60E-18
2295.16      3.61E-18      3.61E-18
2296.16      3.61E-18      3.61E-18
2297.16      3.61E-18      3.61E-18
2298.16      3.61E-18      3.61E-18
2299.16      3.61E-18      3.61E-18
2300.16      3.61E-18      3.61E-18
2301.16      3.61E-18      3.61E-18
2302.16      3.60E-18      3.60E-18
2303.16      3.60E-18      3.60E-18
2304.16      3.60E-18      3.60E-18
2305.16      3.59E-18      3.59E-18
2306.16      3.59E-18      3.59E-18
2307.16      3.59E-18      3.59E-18
2308.16      3.59E-18      3.59E-18
2309.16      3.58E-18      3.58E-18
2310.16      3.58E-18      3.58E-18
2311.16      3.57E-18      3.57E-18
2312.16      3.56E-18      3.56E-18
2313.16      3.55E-18      3.55E-18
2314.16      3.54E-18      3.54E-18
2315.16      3.53E-18      3.53E-18
2316.16      3.52E-18      3.52E-18
2317.16      3.51E-18      3.51E-18
2318.16      3.50E-18      3.50E-18
2319.16      3.49E-18      3.49E-18
2320.16      3.48E-18      3.48E-18
2321.16      3.47E-18      3.47E-18
2322.17      3.46E-18      3.46E-18
2323.17      3.45E-18      3.45E-18
2324.17      3.43E-18      3.43E-18
2325.17      3.42E-18      3.42E-18
2326.17      3.41E-18      3.41E-18
2327.17      3.40E-18      3.40E-18
2328.17      3.39E-18      3.39E-18
2329.17      3.38E-18      3.38E-18
2330.17      3.37E-18      3.37E-18
2331.17      3.35E-18      3.35E-18
2332.17      3.34E-18      3.34E-18
2333.17      3.33E-18      3.33E-18
2334.17      3.31E-18      3.31E-18
2335.17      3.30E-18      3.30E-18
2336.17      3.29E-18      3.29E-18
2337.17      3.27E-18      3.27E-18
2338.17      3.26E-18      3.26E-18
2339.17      3.25E-18      3.25E-18
2340.17      3.23E-18      3.23E-18
2341.17      3.22E-18      3.22E-18
2342.17      3.21E-18      3.21E-18
2343.17      3.19E-18      3.19E-18
2344.17      3.18E-18      3.18E-18
2345.17      3.17E-18      3.17E-18
2346.17      3.15E-18      3.15E-18
2347.17      3.14E-18      3.14E-18
2348.17      3.12E-18      3.12E-18
2349.17      3.11E-18      3.11E-18
2350.17      3.10E-18      3.10E-18
2351.17      3.08E-18      3.08E-18
2352.17      3.07E-18      3.07E-18
2353.17      3.05E-18      3.05E-18
2354.17      3.04E-18      3.04E-18
2355.17      3.02E-18      3.02E-18
2356.17      3.01E-18      3.01E-18
2357.17      2.99E-18      2.99E-18
2358.17      2.98E-18      2.98E-18
2359.17      2.96E-18      2.96E-18
2360.17      2.95E-18      2.95E-18
2361.17      2.93E-18      2.93E-18
2362.17      2.92E-18      2.92E-18
2363.17      2.90E-18      2.90E-18
2364.17      2.89E-18      2.89E-18
2365.17      2.87E-18      2.87E-18
2366.17      2.86E-18      2.86E-18
2367.17      2.84E-18      2.84E-18
2368.17      2.83E-18      2.83E-18
2369.17      2.81E-18      2.81E-18
2370.17      2.80E-18      2.80E-18
2371.17      2.78E-18      2.78E-18
2372.17      2.77E-18      2.77E-18
2373.17      2.76E-18      2.76E-18
2374.17      2.74E-18      2.74E-18
2375.17      2.73E-18      2.73E-18
2376.17      2.72E-18      2.72E-18
2377.17      2.70E-18      2.70E-18
2378.17      2.69E-18      2.69E-18
2379.17      2.68E-18      2.68E-18
2380.17      2.66E-18      2.66E-18
2381.17      2.65E-18      2.65E-18
2382.17      2.64E-18      2.64E-18
2383.17      2.62E-18      2.62E-18
2384.17      2.61E-18      2.61E-18
2385.17      2.60E-18      2.60E-18
2386.17      2.58E-18      2.58E-18
2387.17      2.57E-18      2.57E-18
2388.17      2.55E-18      2.55E-18
2389.17      2.54E-18      2.54E-18
2390.18      2.53E-18      2.53E-18
2391.18      2.51E-18      2.51E-18
2392.18      2.50E-18      2.50E-18
2393.18      2.49E-18      2.49E-18
2394.18      2.48E-18      2.48E-18
2395.18      2.46E-18      2.46E-18
2396.18      2.45E-18      2.45E-18
2397.18      2.44E-18      2.44E-18
2398.18      2.42E-18      2.42E-18
2399.18      2.41E-18      2.41E-18
2400.18      2.40E-18      2.40E-18
2401.18      2.38E-18      2.38E-18
2402.18      2.37E-18      2.37E-18
2403.18      2.36E-18      2.36E-18
2404.18      2.35E-18      2.35E-18
2405.18      2.33E-18      2.33E-18
2406.18      2.32E-18      2.32E-18
2407.18      2.31E-18      2.31E-18
2408.18      2.29E-18      2.29E-18
2409.18      2.28E-18      2.28E-18
2410.18      2.27E-18      2.27E-18
2411.18      2.25E-18      2.25E-18
2412.18      2.24E-18      2.24E-18
2413.18      2.23E-18      2.23E-18
2414.18      2.22E-18      2.22E-18
2415.18      2.20E-18      2.20E-18
2416.18      2.19E-18      2.19E-18
2417.18      2.18E-18      2.18E-18
2418.18      2.16E-18      2.16E-18
